suggested_action,relevance,title,venue,year,doi,citations_s2,authors
recommend,0.212,Changes in nitrogen oxides emissions in California during 2005–2010 indicated from top‐down and bottom‐up emission estimates,,2014,10.1002/2014jd022268,21,Min Huang; K. Bowman; G. Carmichael; T. Chai; R. Pierce; J. Worden; M. Luo; I. Pollack; T. Ryerson; J. Nowak; J. Neuman; James M. Roberts; E. Atlas; D. Blake
recommend,0.212,Impacts of updated spectroscopy on thermal infrared retrievals of methane evaluated with HIPPO data,,2014,10.5194/amt-8-965-2015,20,M. Alvarado; V. Payne; K. Cady-Pereira; J. Hegarty; S. Kulawik; K. Wecht; J. Worden; J. Pittman; S. Wofsy
recommend,0.212,Long-term stability of TES satellite radiance measurements,,2011,10.5194/amt-4-1481-2011,20,T. Connor; M. Shephard; V. Payne; K. Cady-Pereira; S. Kulawik; M. Luo; G. Osterman; M. Lampel
recommend,0.212,Lower-tropospheric CO 2 from near-infrared ACOS-GOSAT observations,,2016,10.5194/acp-17-5407-2017,19,S. Kulawik; C. O’Dell; V. Payne; L. Kuai; H. Worden; S. Biraud; C. Sweeney; B. Stephens; L. Iraci; E. Yates; Tomoak Tanaka
recommend,0.212,Extending the satellite data record of tropospheric ozone profiles from Aura-TES to MetOp-IASI: characterisation of optimal estimation retrievals,,2014,10.5194/amt-7-4223-2014,16,H. Oetjen; V. Payne; S. Kulawik; A. Eldering; J. Worden; D. Edwards; G. Francis; H. Worden; C. Clerbaux; J. Hadji-Lazaro; D. Hurtmans
recommend,0.212,Verifying Methane Inventories and Trends With Atmospheric Methane Data,AGU Advances,2023,10.1029/2023av000871,16,J. Worden; S. Pandey; Yuzhong Zhang; D. Cusworth; Z. Qu; A. A. Bloom; Shuang Ma; J. Maasakkers; B. Byrne; R. Duren; D. Crisp; D. Gordon; D. Jacob
recommend,0.212,Impacts of Horizontal Resolution on Global Data Assimilation of Satellite Measurements for Tropospheric Chemistry Analysis,Journal of Advances in Modeling Earth Systems,2021,10.1029/2020ms002180,16,T. Sekiya; K. Miyazaki; K. Ogochi; K. Sudo; M. Takigawa; H. Eskes; K. F. Boersma
recommend,0.212,Seasonal and spatial changes in trace gases over megacities from Aura TES observations: two case studies,,2017,10.5194/acp-17-9379-2017,10,K. Cady-Pereira; V. Payne; J. Neu; K. Bowman; K. Miyazaki; E. Marais; S. Kulawik; Zitely A. Tzompa-Sosa; J. Hegarty
recommend,0.212,Attribution of Chemistry-Climate Model Initiative (CCMI) ozone radiative flux bias from satellites,,2020,10.5194/acp-20-281-2020,6,L. Kuai; K. Bowman; K. Miyazaki; M. Deushi; L. Revell; E. Rozanov; F. Paulot; S. Strode; Andrew J. Conley; J. Lamarque; P. Jöckel; D. Plummer; L. Oman; H. Worden; S. Kulawik; D. Paynter; A. Stenke; M. Kunze
recommend,0.212,"Modeling the Diurnal Variability of Agricultural Ammonia in Bakersfield, California during CalNex",,2016,10.5194/acp-2016-44,6,C. Lonsdale; J. Hegarty; K. Cady-Pereira; M. Alvarado; D. Henze; M. Turner; S. Capps; John B. Nowak; J. Neuman; A. Middlebrook; R. Bahreini; J. Murphy; M. Markovic; T. VandenBoer; L. Russell; A. Scarino
recommend,0.212,Changes in US background ozone associated with the 2011 turnaround in Chinese NOx emissions,Environmental Research Communications,2022,10.1088/2515-7620/ac619b,5,K. Miyazaki; J. Neu; G. Osterman; K. Bowman
recommend,0.212,Recurrent U-net: Deep learning to predict daily summertime ozone in the United States,arXiv.org,2019,,3,Tai-Long He; Dylan B. A. Jones; Binxuan Huang; Yuyang Liu; K. Miyazaki; Zhe Jiang; E. White; H. Worden; J. Worden
recommend,0.212,Instantaneous variance scaling of AIRS thermodynamic profiles using a circular area Monte Carlo approach,,2018,10.5194/amt-11-2717-2018,3,J. Dorrestijn; B. Kahn; J. Teixeira; F. Irion
recommend,0.212,Analysis of improvements in MOPITT observational coverage over Canada,Atmospheric Measurement Techniques,2022,10.5194/amt-15-701-2022,2,H. Marey; J. Drummond; Dylan B. A. Jones; H. Worden; M. Deeter; J. Gille; D. Mao
recommend,0.212,Validation of SMILES HCl profiles over a wide range from the stratosphere to the lower thermosphere,Atmospheric Measurement Techniques,2020,10.5194/amt-13-6837-2020,1,S. Nara; Tomohiro O. Sato; Takayoshi Yamada; T. Fujinawa; K. Kuribayashi; T. Manabe; L. Froidevaux; N. Livesey; K. Walker; Jian Xu; F. Schreier; Y. Orsolini; V. Limpasuvan; N. Kuno; Y. Kasai
recommend,0.212,"Attribution of Chemistry-Climate Model Initiative (CCMI) ozone radiative flux
bias from satellites",,2019,10.5194/acp-2019-231,0,L. Kuai; K. Bowman; H. Worden; K. Miyazaki; S. Kulawik; Andrew J. Conley; J. Lamarque; F. Paulot; D. Paynter; L. Oman; S. Strode; E. Rozanov; A. Stenke; L. Revell; D. Plummer; M. Deushi; P. Jöckel; M. Kunze
recommend,0.212,Satellite based county- to provincial-level ammonia emissions estimates,,2021,10.5194/egusphere-egu21-7729,0,E. Dammers; M. Shephard; E. White; D. Griffin; E. Chow; V. Fioletov; S. Kharol; K. Cady-Pereira; S. van der Graaf; J. Tokaya; M. Schaap; C. McLinden
recommend,0.212,Enhanced MOPITT data coverage through cloud detection improvement,,2021,10.5194/amt-2021-112,0,H. Marey; J. Drummond; Dylan B. A. Jones; H. Worden; M. Deeter; J. Gille; D. Mao
recommend,0.212,Predictions of failed satellite retrieval of air quality using machine learning,Atmospheric Measurement Techniques,2025,10.5194/amt-18-1689-2025,0,Edward Malina; Jure Brence; Jennifer Adams; J. Tanevski; S. Džeroski; Valentin Kantchev; K. Bowman
recommend,0.192,Tropospheric Ozone Assessment Report: Present-day distribution and trends of tropospheric ozone relevant to climate and global atmospheric chemistry model evaluation,,2018,10.1525/elementa.291,443,A. Gaudel; O. Cooper; G. Ancellet; B. Barret; A. Boynard; J. Burrows; C. Clerbaux; P. Coheur; J. Cuesta; E. Cuevas; Stamatia Doniki; G. Dufour; F. Ebojie; G. Foret; O. García; M. Muños; J. Hannigan; F. Hase; Guanyu Huang; B. Hassler; D. Hurtmans; D. Jaffe; N. Jones; P. Kalabokas; B. Kerridge; S. Kulawik; B. Latter; T. Leblanc; E. L. Flochmoën; W. Lin; Jane Liu; Xiong Liu; E. Mahieu; A. McClure–Begley; J. Neu; M. Osman; M. Palm; H. Petetin; I. Petropavlovskikh; R. Querel; N. Rahpoe; A. Rozanov; M. Schultz; J. Schwab; R. Siddans; D. Smale; M. Steinbacher; H. Tanimoto; D. Tarasick; V. Thouret; A. Thompson; T. Trickl; C. Wespes; H. Worden; C. Vigouroux; Xiaobin Xu; G. Zeng; J. Ziemke
recommend,0.192,Decadal record of satellite carbon monoxide observations,,2012,10.5194/acp-13-837-2013,233,H. Worden; M. Deeter; C. Frankenberg; M. George; F. Nichitiu; J. Worden; I. Aben; K. Bowman; C. Clerbaux; P. Coheur; J. D. Laat; J. D. Laat; R. Detweiler; J. Drummond; D. Edwards; J. Gille; D. Hurtmans; M. Luo; S. Martínez-Alonso; S. Massie; G. Pfister; J. Warner
recommend,0.192,Interactive ozone and methane chemistry in GISS-E2 historical and future climate simulations,,2012,10.5194/acp-13-2653-2013,173,D. Shindell; O. Pechony; A. Voulgarakis; G. Faluvegi; L. Nazarenko; J. Lamarque; K. Bowman; G. Milly; B. Kővári; R. Ruedy; G. Schmidt
recommend,0.192,A 15-year record of CO emissions constrained by MOPITT CO observations,,2016,10.5194/acp-17-4565-2017,136,Zhe Jiang; J. Worden; H. Worden; M. Deeter; Dylan B. A. Jones; A. Arellano; D. Henze
recommend,0.192,"Performance of the Line-By-Line Radiative Transfer Model (LBLRTM) for temperature, water vapor, and trace gas retrievals: recent updates evaluated with IASI case studies",,2013,10.5194/acp-13-6687-2013,106,M. Alvarado; V. Payne; E. Mlawer; Gennady Uymin; M. Shephard; K. Cady-Pereira; J. Delamere; J. Moncet
recommend,0.192,"Long-term MAX-DOAS network observations of NO 2 in Russia and Asia (MADRAS) during the period 2007–2012: instrumentation, elucidation of climatology, and comparisons with OMI satellite observations and global model simulations",,2014,10.5194/acp-14-7909-2014,94,Y. Kanaya; H. Irie; H. Takashima; H. Iwabuchi; H. Akimoto; K. Sudo; M. Gu; J. Chong; Y. J. Kim; Hanlim Lee; A. Li; F. Si; Jiaqiang Xu; P. Xie; W. Liu; A. Dzhola; O. Postylyakov; V. Ivanov; E. Grechko; S. Terpugova; M. Panchenko
recommend,0.192,"Connecting surface emissions, convective uplifting, and long‐range transport of carbon monoxide in the upper troposphere: New observations from the Aura Microwave Limb Sounder",,2007,10.1029/2007gl030638,93,J. Jiang; N. Livesey; H. Su; L. Neary; J. McConnell; N. Richards
recommend,0.192,An examination of the long-term CO records from MOPITT and IASI: Comparison of retrieval methodology,,2015,10.5194/amt-8-4313-2015,70,M. George; C. Clerbaux; I. Bouarar; P. Coheur; M. Deeter; D. Edwards; G. Francis; J. Gille; J. Hadji-Lazaro; D. Hurtmans; A. Inness; D. Mao; H. Worden
recommend,0.192,"An assessment of emission characteristics of Northern Hemisphere cities using spaceborne observations of CO2, CO, and NO2",,2021,10.1016/j.rse.2020.112246,66,Hayoung Park; Sujong Jeong; Hoonyoung Park; L. Labzovskii; K. Bowman
recommend,0.192,New Bidirectional Ammonia Flux Model in an Air Quality Model Coupled With an Agricultural Model,Journal of Advances in Modeling Earth Systems,2019,10.1029/2019ms001728,53,J. Pleim; L. Ran; W. Appel; M. Shephard; K. Cady-Pereira
recommend,0.192,Global high-resolution simulations of tropospheric nitrogen dioxide using CHASER V4.0,,2017,10.5194/gmd-11-959-2018,45,T. Sekiya; K. Miyazaki; K. Ogochi; K. Sudo; M. Takigawa
recommend,0.192,Enhanced stratospheric water vapor over the summertime continental United States and the role of overshooting convection,,2016,10.5194/acp-17-6113-2017,42,R. Herman; E. Ray; K. Rosenlof; K. Bedka; M. Schwartz; W. Read; R. Troy; K. Chin; L. Christensen; D. Fu; R. Stachnik; T. Bui; J. Dean‐Day
recommend,0.192,"Modeling the Impact of COVID-19 on Air Quality in Southern
California: Implications for Future Control Policies",Atmospheric Chemistry and Physics,2020,10.5194/acp-2020-1197,40,Zhe Jiang; Hongrong Shi; Bin Zhao; Yu Gu; Yifang Zhu; K. Miyazaki; Yuqiang Zhang; K. Bowman; T. Sekiya; K. Liou
recommend,0.192,Tropospheric methanol observations from space: retrieval evaluation and constraints on the seasonality of biogenic emissions.,Atmospheric Chemistry and Physics,2012,10.5194/acp-12-5897-2012,40,K. C. Wells; D. B. Millet; Lu Hu; K. Cady-Pereira; Yaping Xiao; M. Shephard; C. Clerbaux; L. Clarisse; P. Coheur; E. Apel; J. Gouw; C. Warneke; H. Singh; A. H. Goldstein; B. Sive
recommend,0.192,Sensitivity of top-down CO source estimates to the modeled vertical structure in atmospheric CO,,2015,10.5194/acp-15-1521-2015,39,Zhe Jiang; Dylan B. A. Jones; H. Worden; D. Henze
recommend,0.192,Inverse modelling of Chinese NOx emissions using deep learning: integrating in situ observations with a satellite-based chemical reanalysis,Atmospheric Chemistry and Physics,2022,10.5194/acp-22-14059-2022,32,Tai-Long He; Dylan Jones; K. Miyazaki; K. Bowman; Zhe Jiang; Xiaokang Chen; Rui Li; Yuxiang Zhang; Kunna Li
recommend,0.192,4D‐Var Inversion of European NH3 Emissions Using CrIS NH3 Measurements and GEOS‐Chem Adjoint With Bi‐Directional and Uni‐Directional Flux Schemes,Journal of Geophysical Research - Atmospheres,2021,10.1029/2021jd035687,30,H. Cao; D. Henze; Liye Zhu; M. Shephard; K. Cady-Pereira; E. Dammers; M. Sitwell; N. Heath; C. Lonsdale; J. Bash; K. Miyazaki; C. Flechard; Y. Fauvel; R. W. Kruit; S. Feigenspan; C. Brümmer; F. Schrader; M. Twigg; S. Leeson; Yuk S. Tang; Amy C M Stephens; C. Braban; K. Vincent; M. Meier; E. Seitler; C. Geels; T. Ellermann; A. Sanocka; S. Capps
recommend,0.192,M2‐SCREAM: A Stratospheric Composition Reanalysis of Aura MLS Data With MERRA‐2 Transport,Earth and Space Science,2023,10.1029/2022ea002632,24,K. Wargan; B. Weir; G. Manney; S. Cohn; K. E. Knowland; P. Wales; N. Livesey
recommend,0.192,Spatial variability in tropospheric peroxyacetyl nitrate in the tropics from infrared satellite observations in 2005 and 2006,,2016,10.5194/acp-17-6341-2017,19,V. Payne; E. Fischer; J. Worden; Zhe Jiang; Liye Zhu; T. Kurosu; S. Kulawik
recommend,0.192,Upper stratospheric ClO and HOCl trends (2005–2020): Aura Microwave Limb Sounder and model results,Atmospheric Chemistry and Physics,2021,10.5194/acp-2021-880,16,L. Froidevaux; D. Kinnison; M. Santee; L. Millán; N. Livesey; W. Read; C. Bardeen; J. Orlando; R. Fuller
recommend,0.192,"Evaluation of a multi-model, multi-constituent assimilation
framework for tropospheric chemical reanalysis",,2019,10.5194/acp-2019-645,12,K. Miyazaki; K. Bowman; K. Yumimoto; T. Walker; K. Sudo
recommend,0.192,Effects of heterogeneous reactions on tropospheric chemistry: a global simulation with the chemistry–climate model CHASER V4.0,Geoscientific Model Development,2021,10.5194/gmd-14-3813-2021,12,Phuc Ha; Ryoki Matsuda; Y. Kanaya; F. Taketani; K. Sudo
recommend,0.192,Hydrological controls on the tropospheric ozone greenhouse gas effect,,2017,10.1525/elementa.208,9,L. Kuai; K. Bowman; H. Worden; R. Herman; S. Kulawik
recommend,0.192,Satellite soil moisture data assimilation impacts on modeling weather variables and ozone in the southeastern US – Part 1: An overview,Atmospheric Chemistry and Physics,2021,10.5194/acp-21-11013-2021,9,Min Huang; James H. Crawford; J. Digangi; Gregory R. Carmichael; K. Bowman; Sujay V. Kumar; Xiwu Zhan
recommend,0.192,Fate of Pollution Emitted During the 2015 Indonesian Fire Season,Journal of Geophysical Research - Atmospheres,2017,10.1029/2020jd033474,9,Mijeong Park; H. Worden; D. Kinnison; B. Gaubert; S. Tilmes; L. Emmons; M. Santee; L. Froidevaux; C. Boone
recommend,0.192,"Retrieval of wind, temperature, water vapor and other trace constituents in the Martian Atmosphere",Planetary and Space Science,2018,10.1016/j.pss.2018.05.004,7,W. Read; L. Tamppari; N. Livesey; R. Clancy; F. Forget; P. Hartogh; S. Rafkin; G. Chattopadhyay
recommend,0.192,Improving NO2 and ozone simulations through global NOx emission inversions,,2020,10.5194/acp-2020-307,3,Z. Qu; D. Henze; O. Cooper; J. Neu
recommend,0.192,"Supplementary material to ""Improving NO2 and ozone simulations through global NOx emission inversions""",,2020,10.5194/acp-2020-307-supplement,2,Z. Qu; D. Henze; O. Cooper; J. Neu
recommend,0.192,An extensive database of airborne trace gas and meteorological observations from the Alpha Jet Atmospheric eXperiment (AJAX),Earth System Science Data,2023,10.5194/essd-15-2375-2023,0,E. Yates; L. Iraci; S. Kulawik; Ju‐Mee Ryoo; J. Marrero; C. Parworth; Jason M. St. Clair; T. Hanisco; T. Bui; Cecilia S. Chang; J. Dean‐Day
recommend,0.192,Characterization of aura tropospheric emissions spectrometer carbonyl sulfide retrievals,,2013,10.5194/amtd-6-6975-2013,0,L. Kuai; J. Worden; S. Kulawik; S. Montzka; Junjie Liu
recommend,0.192,Satellite soil moisture data assimilation impacts on modeling weather and ozone in the southeastern US – part I: an overview,,2020,10.5194/acp-2020-499,0,Min Huang; J. Crawford; J. Digangi; G. Carmichael; K. Bowman; Sujay V. Kumar; X. Zhan
recommend,0.192,Deep learning for Chinese NOx emission inversion and the integration of in situ observations: a case study on the COVID-19 pandemic,,2021,10.5194/ems2021-391,0,Tai-Long He; Dylan B. A. Jones; K. Miyazaki; K. Bowman; Zhe Jiang; Rui Li
recommend,0.192,Evaluation of Modeled Hyperspectral Infrared Spectra Against All‐Sky AIRS Observations Using Different Cloud Overlap Schemes,Earth and Space Science,2022,10.1029/2022ea002245,0,T. Le; V. Natraj; A. Braverman; Y. Yung
recommend,0.173,CAM-chem: description and evaluation of interactive atmospheric chemistry in the Community Earth System Model,,2012,10.5194/gmd-5-369-2012,756,J. Lamarque; L. Emmons; P. Hess; D. Kinnison; S. Tilmes; F. Vitt; C. Heald; E. Holland; P. Lauritzen; J. Neu; J. Orlando; P. Rasch; G. Tyndall
recommend,0.173,"Tropospheric Ozone Assessment Report: Tropospheric ozone from 1877 to 2016, observed levels, trends and uncertainties",Elementa: Science of the Anthropocene,2019,10.1525/elementa.376,207,D. Tarasick; I. Galbally; O. Cooper; M. Schultz; G. Ancellet; T. Leblanc; T. Wallington; J. Ziemke; Xiong Liu; M. Steinbacher; J. Staehelin; C. Vigouroux; J. Hannigan; O. García; G. Foret; P. Zanis; E. Weatherhead; I. Petropavlovskikh; H. Worden; M. Osman; Jane Liu; Kai‐Lan Chang; A. Gaudel; Meiyun Lin; M. Granados-Muñoz; A. Thompson; S. Oltmans; J. Cuesta; G. Dufour; V. Thouret; B. Hassler; T. Trickl; J. Neu
recommend,0.173,Modeling global atmospheric CO 2 with improved emission inventories and CO 2 production from the oxidation of other carbon species,,2010,10.5194/gmd-3-689-2010,145,R. Nassar; Dylan B. A. Jones; P. Suntharalingam; Jing M. Chen; R. Andres; K. Wecht; R. Yantosca; S. Kulawik; K. Bowman; J. Worden; T. Machida; H. Matsueda
recommend,0.173,"Global distribution of methane emissions, emission trends, and OH
concentrations and trends inferred from an inversion of GOSAT
satellite data for 2010–2015",,2019,10.5194/acp-2018-1365,120,J. Maasakkers; D. Jacob; M. Sulprizio; T. Scarpelli; H. Nesser; J. Sheng; Yuzhong Zhang; M. Hersher; A. Bloom; K. Bowman; J. Worden; G. Janssens‑Maenhout; R. Parker
recommend,0.173,A climate-scale satellite record for carbon monoxide: the MOPITT Version 7 product,,2017,10.5194/amt-10-2533-2017,111,M. Deeter; D. Edwards; G. Francis; J. Gille; S. Martínez-Alonso; H. Worden; C. Sweeney
recommend,0.173,Orbiting Carbon Observatory-2 (OCO-2) cloud screening algorithms: validation against collocated MODIS and CALIOP data,,2015,10.5194/amt-9-973-2016,110,T. Taylor; C. O’Dell; C. Frankenberg; P. Partain; H. Cronk; A. Savtchenko; R. Nelson; E. J. Rosenthal; A. Chang; B. Fisher; G. Osterman; R. Pollock; D. Crisp; A. Eldering; M. Gunson
recommend,0.173,"CO measurements from the ACE-FTS satellite instrument: data analysis and validation using ground-based, airborne and spaceborne observations",,2007,10.5194/acp-8-2569-2008,110,C. Clerbaux; M. George; S. Turquety; K. Walker; B. Barret; P. Bernath; C. Boone; T. Borsdorff; J. Cammas; V. Catoire; M. Coffey; P. Coheur; M. Deeter; M. Mazière; J. Drummond; P. Duchatelet; E. Dupuy; R. L. Zafra; F. Eddounia; D. Edwards; L. Emmons; B. Funke; J. Gille; D. Griffith; J. Hannigan; F. Hase; M. Höpfner; N. Jones; A. Kagawa; Y. Kasai; I. Kramer; E. L. Flochmoën; N. Livesey; M. López‐Puertas; M. Luo; E. Mahieu; D. Murtagh; P. Nédélec; A. Pazmino; H. Pumphrey; P. Ricaud; C. Rinsland; C. Robert; M. Schneider; C. Senten; G. Stiller; A. Strandberg; K. Strong; R. Sussmann; V. Thouret; J. Urban; A. Wiacek
recommend,0.173,Global OZone Chemistry And Related trace gas Data records for the Stratosphere (GOZCARDS),,2015,10.5194/acp-15-10471-2015,106,L. Froidevaux; R. Fuller; M. Santee; M. Schwartz; G. Manney; N. Livesey; John R. Anderson; Helen Wang; D. Cunnold; P. Bernath; K. Walker; R. Salawitch; T. Canty; I. Fiorucci; G. Muscari; G. Nedoluha; B. Connor; S. Pawson
recommend,0.173,Societal shifts due to COVID-19 reveal large-scale complexities and feedbacks between atmospheric chemistry and climate change,Proceedings of the National Academy of Sciences of the United States of America,2021,10.1073/pnas.2109481118,103,J. Laughner; J. Neu; D. Schimel; P. Wennberg; K. Barsanti; K. Bowman; A. Chatterjee; B. Croes; H. Fitzmaurice; D. Henze; Jinsol Kim; E. Kort; Zhu Liu; K. Miyazaki; A. Turner; S. Anenberg; J. Avise; H. Cao; D. Crisp; J. D. de Gouw; A. Eldering; J. Fyfe; D. Goldberg; K. Gurney; S. Hasheminassab; F. Hopkins; C. Ivey; Dylan B. A. Jones; Junjie Liu; N. Lovenduski; Randall V. Martin; G. McKinley; L. Ott; B. Poulter; M. Ru; S. Sander; N. Swart; Y. Yung; Z. Zeng
