suggested_action,relevance,title,venue,year,doi,citations_s2,authors
exclude,0.023,"A comparison of watershed storage trends over the eastern and upper Midwestern regions of the United States, 2003–2015",,2016,10.1002/2016wr018617,17,B. Thomas; F. Landerer; D. Wiese; J. Famiglietti
exclude,0.023,"Water Column Stability and the Role of Velocity Shear on a Seasonally Stratified Shelf, Mississippi Bight, Northern Gulf of Mexico",Journal of Geophysical Research - Oceans,2018,10.1029/2017jc013624,17,B. Dzwonkowski; S. Fournier; Kyeong Park; S. Dykstra; J. Reager
exclude,0.023,From coarse resolution to practical solution: GRACE as a science communication and policymaking tool for sustainable groundwater management,Journal of Hydrology,2023,10.1016/j.jhydrol.2023.129845,16,Li Xu; D. Ferris; Xander Huggins; Jefferson S. Wong; C. Mohan; S. Sadri; H. Chandanpurkar; P. Sanyal; J. Famiglietti
exclude,0.023,A Comparison of Feature Classification Methods for Modeling Solar Irradiance Variation,,2008,10.1007/s11207-007-9069-4,16,H. P. Jones; G. Chapman; K. Harvey; J. Pap; D. Preminger; M. Turmon; S. Walton
exclude,0.023,Observation‐Driven Estimation of the Spatial Variability of 20th Century Sea Level Rise,,2018,10.1002/2017jc013486,15,B. Hamlington; A. Burgos; P. Thompson; F. Landerer; C. Piecuch; S. Adhikari; L. Caron; J. Reager; E. Ivins
exclude,0.023,Regional groundwater storage changes in the Indian subcontinent: The role of anthropogenic activities,,2014,,13,S. Bhanja; A. Mukherjee; M. Rodell; I. Velicogna; K. Pangaluru; J. Famiglietti
exclude,0.023,Modeling forest carbon cycle response to tree mortality: Effects of plant functional type and disturbance intensity,,2015,10.1002/2015jg003035,12,R. Frasson; G. Bohrer; D. Medvigy; A. Matheny; T. Morin; C. Vogel; C. Gough; K. Maurer; P. Curtis
exclude,0.023,Real-Time Classification of Transient Events in Synoptic Sky Surveys,Proceedings of the International Astronomical Union,2011,10.1017/s1743921312001056,11,A. Mahabal; C. Donalek; S. Djorgovski; A. Drake; M. Graham; Roy D. Williams; Y. Chen; B. Moghaddam; M. Turmon
exclude,0.023,"Community Modeling in Hydrologic Science: Scoping Workshop on a Community Hydrologic Modeling Platform (CHyMP); Washington, D.C., 26–27 March 2008",,2008,10.1029/2008eo320005,9,J. Famiglietti; L. Murdoch; V. Lakshmi; R. Hooper
exclude,0.023,Automated Real-Time Classification and Decision Making in Massive Data Streams from Synoptic Sky Surveys,IEEE International Conference on e-Science,2014,10.1109/escience.2014.7,9,S. Djorgovski; A. Mahabal; C. Donalek; M. Graham; A. Drake; M. Turmon; Thomas J. Fuchs
exclude,0.023,Erratum to: Groundwater Storage Changes: Present Status from GRACE Observations,Surveys in geophysics,2016,10.1007/s10712-016-9370-6,7,Jianli Chen; J. Famiglietti; B. Scanlon; M. Rodell
exclude,0.023,Realizing the Potential of Satellite Gravimetry for Hydrology,,2010,10.1029/2010eo100008,5,M. Rodell; J. Famiglietti; B. Scanlon
exclude,0.023,Publisher Correction: Recent global decline in endorheic basin water storages,Nature Geoscience,2019,10.1038/s41561-019-0316-8,4,Jida Wang; Chunqiao Song; J. Reager; Fangfang Yao; J. Famiglietti; Y. Sheng; G. MacDonald; F. Brun; H. Schmied; R. Marston; Y. Wada
exclude,0.023,Using Baseflow to Constrain Water Table Depth Simulations in the NCAR Community Land Model (CLM),,2007,,4,M. Lo; P. Yeh; J. Famiglietti
exclude,0.023,Blame the river not the rain,Nature Geoscience,2023,10.1038/s41561-023-01163-w,4,C. David; R. Frasson
exclude,0.023,Toward comprehensive uncertainty predictions for remote imaging spectroscopy,Optical Engineering + Applications,2020,10.1117/12.2567732,3,D. Thompson; P. Brodrick; Niklas Bohn; A. Braverman; N. Carmon; D. Connelly; J. Fahlen; R. Green; R. Herman; J. Hobbs; Margaret Johnson; N. Mahowald; G. Okin; B. Poulter; S. Serbin; Alexey N. Shiklomonov; J. Susiluoto; M. Turmon
exclude,0.023,Uncertainty quantification for JPL retrievals,,2019,,3,M. Turmon; A. Braverman
exclude,0.023,Improved Uncertainty Quantification in Groundwater Flux Estimation Using GRACE,,2015,,2,J. Reager; P. Rao; J. Famiglietti; M. Turmon
exclude,0.023,Quantifying Water Stress Using Total Water Volumes and GRACE,,2011,,2,A. Richey; J. Famiglietti; R. Druffel-Rodriguez
exclude,0.023,Understanding the partitioning of rainfall by the maize canopy through computational modelling and physical measurements,,2011,10.17077/etd.o37is9xq,2,R. Frasson
exclude,0.023,Sample Size Requirements of Feedforward Neural Network Pattern Classifiers,Proceedings. IEEE International Symposium on Information Theory,1993,10.1109/isit.1993.748748,2,T. Fine; M. Turmon
exclude,0.023,Global estimates of submarine groundwater discharge reveal heightened threat of saltwater intrusion to mid-latitude aquifers,,2018,,1,YaoQuan Zhou; A. Sawyer; C. David; J. Famiglietti
exclude,0.023,ET-WB: water balance-based estimations of terrestrial evaporation 1 over global land and major global basins,,2023,,0,Jinghua Xiong; Abhishek; Li Xu; H. Chandanpurkar; J. Famiglietti; Chong; Zhang; G. Ghiggi; Shenglian Guo; Yun Pan; B. Vishwakarma
exclude,0.023,SET-STAT-MAP: Extending Parallel Sets for Visualizing Mixed Data,IEEE Pacific Visualization Symposium,2022,10.1109/pacificvis53943.2022.00024,0,Shisong Wang; Debajyoti Mondal; S. Sadri; C. Roy; J. Famiglietti; Kevin A. Schneider
exclude,0.023,Evident cooling effects of surface wetlands to mitigate climate change - a study of the Prairie Pothole Region,,2021,10.1002/essoar.10507347.2,0,Zhe Zhang; Fei Chen; Michael Barlage; L. Bortolotti; J. Famiglietti; Zhenhua Li; Xiao Ma; Yanping Li
exclude,0.023,A Stakeholder-Driven Land Data Assimilation System for Water Resources Applications in the Western United States,,2018,,0,J. Erlingis; M. Rodell; C. Peters-Lidard; Bailing Li; S. Kumar; D. Mocko; J. Famiglietti; P. W. Liu; S. Granger
exclude,0.023,Remote sensing based estimation of irrigation water usage: advances and challenges,,2018,,0,M. Rodell; Patricia M. Lawston; Sujay V. Kumar; J. Santanello; H. Beaudoing; Bailing Li; J. Famiglietti
exclude,0.023,Using NASA's GRACE and SMAP satellites to measure human impacts on the water cycle,,2017,,0,J. Reager; S. Castle; M. Turmon; J. Famiglietti; S. Fournier
exclude,0.023,Contribution of groundwater pumping to global sea level rise: regional pattern and temporal evolution,,2017,,0,P. Yeh; M. Lo; Y. Wada; Yanru Chen; Chong Zhang; R. Wu; J. Famiglietti
exclude,0.023,Contributions of groundwater pumping to global sea level rise: Continental-scale and interannual analysis,,2017,,0,P. Yeh; Y. Chen; M. Lo; Y. Wada; J. Famiglietti; J. Reager; C. Zhang; R. Wu
exclude,0.023,Remote Sensing of Water Resources During the California Drought,,2016,,0,C. David; J. Reager; N. Das; J. Famiglietti; T. Farr; T. Painter
exclude,0.023,A Hydrologically-based Method for Calculating Sustainable Yield under California's Sustainable Groundwater Management Act,,2016,,0,M. Miro; J. Famiglietti
exclude,0.023,Panel: Drought Impacts Water Supply,,2015,,0,J. Famiglietti
exclude,0.023,"Change in Total Water in California's Mountains and Groundwater in Central Valley During the 2011–2014 Drought From GPS, GRACE, and InSAR",,2014,,0,D. Argus; Yuning Fu; F. Landerer; T. Farr; M. Watkins; J. Famiglietti
exclude,0.023,Heavy Analysis and Light Virtualization of Water Use Data with Python,,2014,,0,H. Kim; N. Bijoor; J. Famiglietti
exclude,0.023,A multisector analysis of urban irrigation and water savings potential,,2014,,0,N. Bijoor; H. Kim; J. Famiglietti
exclude,0.023,Can Remote Sensing Detect Aquifer Characteristics?: A Case Study in the Guarani Aquifer System,,2013,,0,A. Richey; B. Thomas; J. Famiglietti
exclude,0.023,The Sensitivity of West African Squall Line Water Budgets to Land Cover,,2013,,0,K. Mohr; R. D. Baker; W. Tao; J. Famiglietti; D. Starr
exclude,0.023,Estimating a Global Hydrological Carrying Capacity Using GRACE Observed Water Stress,,2013,,0,K. An; J. Reager; J. Famiglietti
exclude,0.023,Groundwater Storage Monitoring From Space,,2013,10.1016/b978-0-12-409548-9.10361-6,0,Jianli Chen; C. Wilson; J. Famiglietti; B. Scanlon
exclude,0.023,THE CONTRIBUTION OF GROUNDWATER DEPLETION TO GLOBAL MEAN SEA LEVEL RISE,,2012,,0,J. Famiglietti
exclude,0.023,WATER CYCLE CHANGE AND THE HUMAN FINGERPRINT ON THE WATER LANDSCAPE OF THE 21 ST CENTURY: OBSERVATIONS FROM A DECADE OF GRACE,,2012,,0,J. Famiglietti
exclude,0.023,Boundary Condition Transfer from Global Atmospheric Model to Local Flood Inundation Model,,2012,,0,Hyungjun Kim; Byung-Hyun Kim; Z. Liu; Dai Yamazaki; B. Sanders; T. Oki; J. Famiglietti
exclude,0.023,"Outdoor residential water use trends in Orange County, California",,2012,,0,N. Bijoor; J. Famiglietti; J. Berg; M. Baum-Haley
exclude,0.023,Correlating total dissolved solid concentration changes with GRACE-based changes in water table depth,,2012,,0,A. Gibbons; J. Famiglietti; J. Reager
exclude,0.023,Integrating Data from GRACE and Other Observing Systems for Hydrological Research and Applications,,2011,,0,M. Rodell; J. Famiglietti; E. McWilliams; H. Beaudoing; Bailing Li; B. Zaitchik; R. Reichle; J. Bolten
exclude,0.023,A high-resolution hydrologic model of California,,2011,,0,J. Edman; M. Lo; H. Kim; J. Famiglietti
exclude,0.023,Title Application of multiscale water and energy balance models on a tallgrass prairie Permalink,,2007,,0,J. Famiglietti
exclude,0.023,GRACE Assessment of Hydrologic Contributions to Global Mean Sea Level Change,,2005,,0,R. Nerem; E. Leuliette; D. Chambers; J. Famiglietti
exclude,0.023,Title Response of the water balance to climate change in the United States over the 20 th and 21 st centuries : Results from the VEMAP Phase 2 model intercomparisons Permalink,,2004,,0,W. Gordon; J. Famiglietti
exclude,0.023,Multi-temporal AirSWOT elevations on the Willamette river: error characterization and algorithm testing,,2017,,0,S. Tuozzolo; R. Frasson; M. Durand
exclude,0.023,Modeling the impact of disturbances on the carbon cycle of a mixed-deciduous forest in the upper Midwest,,2013,,0,R. Frasson; G. Bohrer; D. Medvigy; V. Ivanov; C. Vogel; P. Curtis
exclude,0.023,Rainfall Interception by Corn Plants. First Part : Development of a Method to Quantify the Stemflow in Corn.,,2007,,0,R. Frasson; W. Krajewski
exclude,0.023,Does optimal estimation perform adequately for hyperspectral surface reflectance retrieval?,,2020,10.5194/egusphere-egu2020-11922,0,J. Susiluoto; M. Turmon; N. Carmon; D. Thompson
exclude,0.023,Updated Standard Evaluation of exoplanet Yield for the LUVOIR and HabEx Concept Studies,,2019,,0,R. Morgan; B. Mennesson; D. Savransky; E. Mamajek; S. Shaklan; K. Stapelfeldt; M. Turmon; Walker L. Dula
exclude,0.023,"Verification, Validation, and Uncertainty Quantification (VVUQ) for Global Imaging Spectroscopy",,2018,,0,D. Thompson; A. Braverman; K. Cawse-Nicholson; M. Gunson; R. Green; J. Hobbs; C. Miller; M. Turmon
exclude,0.023,ExEP yield modeling for HabEx with SAG-13 power law distribution,,2017,,0,R. Morgan; D. Savransky; C. Delacroix; M. Turmon; Walker L. Dula; R. Patel
exclude,0.023,Dawn: A Simulation Model for Evaluating Costs and Tradeoffs of Big Data Science Architectures,,2014,,0,L. Cinquini; Lee Kyo; D. Crichton; A. Braverman; T. Fuchs; A. Mahabal; M. Turmon
exclude,0.023,Application of Statistical Image Segmentation to Recognition of Solar Magnetic Network,,2007,,0,H. P. Jones; O. Malanushenko; J. Pap; M. Turmon
exclude,0.023,Ensemble Smoothing and Markov Chain Monte Carlo for Data Assimilation in Highly Nonlinear Systems,,2005,,0,M. Turmon; T. Chin; J. Jewell; M. Ghil
exclude,0.023,Phase Changes and State Estimation for Non-linear Systems,,2004,,0,T. Chin; J. Jewell; M. Turmon
exclude,0.023,MODELING SPATIAL DATA : CHALLENGES AND APPLICATIONS TO SOLAR IMAGERY,,2002,,0,M. Turmon
exclude,0.023,A Language for Probabilistic Modeling of Scientific Data,,2000,,0,M. Turmon; E. Mjolsness; V. Gluzman; L. Ramsey
exclude,0.023,THE BIG SOAK: CHANGE IN WATER IN 2023 IN CALIFORNIA'S SIERRA NEVADA AND CENTRAL VALLEY,Geological Society of America Abstracts with Programs,2024,10.1130/abs/2024am-402809,0,D. Argus; H. Martens; A. Borsa; Matthew J. Swarr; D. Wiese; Nicholas Lau; Kevin M. Gaastra; M. Bonnema; Alam Sarfaraz; F. Landerer; J. Reager
exclude,0.023,ESTIMATING SALTWATER INTRUSION USING SPATIAL DATASETS AND ANALYTICAL APPROACHES,Geological Society of America Abstracts with Programs,2023,10.1130/abs/2023am-389067,0,Kyra Adams; B. Hamlington; Cédric H. David; J. Reager; Audrey H. Sawyer; B. Buzzanga
exclude,0.023,High-Tide Floods and Storm Surges During Atmospheric Rivers on High-Tide Floods and Storm Surges During Atmospheric Rivers on the US West Coast the US West Coast,,2022,,0,C. Piecuch; Sloan Coats; S. Dangendorf; F. Landerer; J. Reager; Philip R. Thompson; Thomas Wahl
exclude,0.023,GRACE-FO/ECOSTRESS synergies constrain fine-scale impacts on large-scale water balance,,2021,10.5281/zenodo.4710657,0,M. Pascolini‐Campbell; Joshua Fisher; J. Reager
exclude,0.023,Impact of Deforestation and Peatland Drainage on Borneo on Carbon and Water Resources using Remote Sensing Products,,2019,,0,A. Enriquez; J. Reager; V. Meyer; Jingjing Li
exclude,0.023,Satellite Observations of the Epic California Drought,,2014,,0,J. Famiglietti; B. Thomas; J. Reager; S. Castle; C. David; A. C. Thomas; K. Andreadis; D. Argus; A. Behrangi; T. Farr; J. Fisher; F. Landerer; M. Lo; N. Molotch; T. Painter; M. Rodell; D. Schimel; S. Swenson; M. Watkins
exclude,0.023,Effective global soil profile depth and water holding capacity inferred from GRACE time-variable gravity,,2014,,0,J. Reager
exclude,0.0,Emerging trends in global freshwater availability,Nature,2018,10.1038/s41586-018-0123-1,1740,M. Rodell; J. Famiglietti; J. Famiglietti; D. Wiese; J. Reager; H. Beaudoing; H. Beaudoing; F. Landerer; M. Lo
exclude,0.0,The global groundwater crisis,,2014,10.1038/nclimate2425,1630,J. Famiglietti
exclude,0.0,Contributions of GRACE to understanding climate change,Nature Climate Change,2019,10.1038/s41558-019-0456-2,890,B. Tapley; M. Watkins; F. Flechtner; C. Reigber; S. Bettadpur; M. Rodell; I. Sasgen; J. Famiglietti; F. Landerer; D. Chambers; J. Reager; A. Gardner; H. Save; E. Ivins; S. Swenson; C. Boening; C. Dahle; D. Wiese; H. Dobslaw; M. Tamisiea; I. Velicogna
exclude,0.0,Hyper‐resolution global hydrological modelling: what is next?,,2015,10.1002/hyp.10391,375,M. Bierkens; V. Bell; P. Burek; N. Chaney; L. Condon; C. David; A. Roo; P. Döll; N. Drost; J. Famiglietti; M. Flörke; D. Gochis; P. Houser; R. Hut; J. Keune; S. Kollet; R. Maxwell; J. Reager; L. Samaniego; E. Sudicky; E. Sutanudjaja; N. Giesen; H. Winsemius; E. Wood
exclude,0.0,State of the Climate in 2015: Asia,,2016,,243,Arlene P. Aaron-Morrison; S. Ackerman; N. Adams; R. Adler; A. Albanil; E. Alfaro; R. Allan; L. Alves; J. Amador; L. Andreassen; A. Arendt; J. Arevalo; D. Arndt; N. Arzhanova; M. Aschan; C. Azorín-Molina; V. Banzon; M. Bardin; J. Barichivich; M. Baringer; S. Barreira; S. Baxter; Juan Bazo; A. Becker; K. Bedka; M. Behrenfeld; G. Bell; M. Belmont; A. Benedetti; G. Bernhard; P. Berrisford; D. Berry; M. Bettolli; U. Bhatt; M. Bidegain; B. Bill; S. Billheimer; P. Bissolli; E. Blake; J. Blunden; M. Bosilovich; O. Boucher; Dagne Boudet; J. Box; T. Boyer; G. Braathen; D. Bromwich; Ross D. Brown; O. Bulygina; D. Burgess; B. Calderón; S. Camargo; Jayaka Campbell; J. Cappelen; G. Carrasco; B. Carter; D. Chambers; Elise Chandler; H. Christiansen; J. Christy; Daniel Chung; E. Chung; K. Cinque; K. Clem; Caio A. S. Coelho; J. Cogley; M. Coldewey‐Egbers; S. Colwell; O. Cooper; L. Copland; C. Cosca; J. Cross; M. Crotwell; Jake Crouch; S. Davis; E. Eyto; R. Jeu; J. Laat; C. DeGasperi; D. Degenstein; M. Demircan; C. Derksen; Dale C. S. Destin; L. Girolamo; F. D. Giuseppe; H. Diamond; E. Dlugokencky; K. Dohan; M. Dokulil; A. Dolgov; A. Dolman; C. Domingues; M. Donat; S. Dong; W. Dorigo; Q. Dortch; G. Doucette; D. Drozdov; H. Ducklow; R. Dunn; A. Durán‐Quesada; G. Dutton; A. Ebrahim; M. Elkharrim; J. Elkins; J. Espinoza; Sheryl Etienne-Leblanc; T. E. Evans; J. Famiglietti; S. Farrell; S. Fateh; R. Fausto; Nava Fedaeff; R. Feely; Z. Feng; Chris Fenimore; X. Fettweis; V. Fioletov; J. Flemming; C. Fogarty; R. Fogt; C. Folland; C. Fonseca; M. Fossheim; M. Foster; A. Fountain; S. D. Francis; B. Franz; R. Frey; S. Frith; L. Froidevaux; C. Ganter; S. Garzoli; S. Gerland; N. Gobron; Stanley B. Goldenberg; R. Gomez; G. Goñi; A. Goto; J. Grooß; A. Gruber; C. ‘. Guard; M. Gugliemin; S. Gupta; J. Gutiérrez; S. Hagos; S. Hahn; L. Haimberger; J. Hakkarainen; B. Hall; M. Halpert; B. Hamlington; Edward Hanna; K. Hansen; I. Hanssen‐Bauer; I. Harris; A. Heidinger; A. Heikkilä; A. Heil; R. Heim; S. Hendricks; Marieta Hernández; H. Hidalgo; K. Hilburn; S. Ho; R. Holmes; Zeng‐Zhen Hu; Boyin Huang; Hannah K. Huelsing; G. Huffman; C. Hughes; D. Hurst; I. Ialongo; J. A. Ijampy; R. Ingvaldsen; A. Inness; K. Isaksen; M. Ishii; S. Jevrejeva; C. Jimenez; Xiangze Jin; E. Johannesen; V. John; B. Johnsen; B. Johnson; G. Johnson; P. Jones; Annie C. Joseph; G. Jumaux; K. Kabidi; J. Kaiser; S. Kato; A. Kazemi; L. Keller; Mike Kendon; J. Kennedy; Kenneth Kerr; A. Kholodov; Mahbobeh Khoshkam; R. Killick; Hyungjun Kim; S. J. Kim; T. Kimberlain; P. Klotzbach; J. Knaff; Shinya Kobayashi; J. Kohler; Johanna Korhonen; N. Korshunova; K. Kovacs; N. Kramarova; D. Kratz; A. Kruger; M. Kruk; R. Kudela; Arun Kumar; M. Lakatos; K. Lakkala; M. Lander; C. Landsea; M. Lankhorst; K. Lantz; M. Lazzara; P. Lemons; E. Leuliette; M. L’Heureux; J. Lieser; I. Lin; Hongxing Liu; Yinghui Liu; R. Locarnini; N. Loeb; C. Monaco; C. Long; L. A. Álvarez; A. Lorrey; D. Loyola; R. Lumpkin; Jing‐Jia Luo; K. Luojus; C. Lydersen; J. Lyman; S. Maberly; B. Maddux; A. Ramos; G. Malkova; G. Manney; V. Marcellin; S. Marchenko; J. Marengo; J. Marra; W. Marszelewski; B. Martens; Rodney Martínez-Güingla; R. Massom; M. Mata; J. Mathis; L. May; M. Mayer; M. Mazloff; C. McBride; M. Mccabe; M. McCarthy; J. Mcclelland; S. McGree; T. McVicar; C. Mears; W. Meier; C. Meinen; Ademe Mekonnen; M. Menéndez; G. M. Tsidu; W. Menzel; C. Merchant; M. Meredith; M. Merrifield; N. Metzl; P. Minnis; D. Miralles; T. Mistelbauer; G. Mitchum; D. Monselesan; P. Monteiro; S. Montzka; C. Morice; T. Mote; L. Mudryk; J. Mühle; A. Mullan; E. Nash; A. Naveira‐Garabato; R. Nerem; P. Newman; J. Nieto; J. Noetzli; S. O’Neel; T. Osborn; J. Overland; Lamjav Oyunjargal; R. Parinussa; E. Park; D. Parker; M. Parrington; A. R. Parsons; Richard J. Pasch; Reynaldo Pascual-Ramírez; A. Paterson; C. Paulik; Petra R. Pearce; M. Pelto; Liang Peng; S. Perkins‐Kirkpatrick; D. Perovich; I. Petropavlovskikh; A. Pezza; D. Phillips; B. Pinty; M. Pitts; M. Pons; Avalon O. Porter; R. Primicerio; A. Proshutinsky; S. Quegan; J. Quintana; F. Rahimzadeh; M. Rajeevan; L. Randriamarolaza; V. Razuvaev; J. Reagan; P. Reid; C. Reimer; S. Rémy; J. Renwick; J. V. Revadekar; J. Richter-Menge; M. Riffler; A. Rimmer; S. Rintoul; D. Robinson; M. Rodell; José Solis; V. Romanovsky; J. Ronchail; K. Rosenlof; C. Roth; J. Rusak; C. Sabine; J. Sallée; A. Sánchez-Lugo; M. Santee; P. Sawaengphokhai; A. Sayouri; T. Scambos; J. Schemm; S. Schladow; C. Schmid; M. Schmid; S. Schmidtko; C. Schreck; H. Selkirk; U. Send; S. Sensoy; A. Setzer; M. Sharp; Adrian Shaw; Lei Shi; A. Shiklomanov; N. Shiklomanov; D. Siegel; S. Signorini; F. Sima; A. Simmons; C. Smeets; Sharon L. Smith; Jaqueline Spence; A. Srivastava; P. Stackhouse; S. Stammerjohn; W. Steinbrecht; J. Stella; M. Stengel; Roxann K Stennett-Brown; Tannecia S. Stephenson; S. Strahan; D. Streletskiy; S. Sun-Mack; S. Swart; W. Sweet; L. Talley; Gerard Tamar; S. Tank; Michael A. P. Taylor; M. Tedesco; Katrin Teubner; R. Thoman; P. Thompson; L. Thomson; M. Timmermans; M. Timofeev; Joaquin A. Tirnanes; S. Tobin; K. Trachte; V. Trainer; M. Tretiakov; B. Trewin; Adrian R Trotman; M. Tschudi; D. As; R. Wal; J. A. Der; R. V. D. Schalie; G. Schrier; G. Werf; C. V. Meerbeeck; I. Velicogna; P. Verburg; B. Vigneswaran; L. Vincent; D. Volkov; R. Vose; W. Wagner; A. Wåhlin; J. Wahr; J. Walsh; Chunzai Wang; Junhong Wang; Lei Wang; M. Wang; Sheng‐Hung Wang; R. Wanninkhof; Shohei Watanabe; M. Weber; R. Weller; G. Weyhenmeyer; R. Whitewood; S. Wijffels; A. C. Wilber; J. Wild; K. Willett; M. Williams; S. Willie; G. Wolken; T. Wong; E. Wood; R. Woolway; B. Wouters; Y. Xue; R. Yamada; S. Yim; Xungang Yin; S. H. Young; Lisan Yu; H. Zahid; Eduardo Zambrano; Peiqun Zhang; Guanguo Zhao; Lin Zhou; J. Ziemke; S. Love-Brotak; Kristin Gilbert; T. Maycock; S. Osborne; M. Sprain; S. Veasey; B. J. Ambrose; J. Griffin; D. Misch; Deborah B. Riddle; T. Young
exclude,0.0,Field observations of soil moisture variability across scales,,2008,10.1029/2006wr005804,196,J. Famiglietti; Dongryeol Ryu; Aaron A. Berg; M. Rodell; Thomas J. Jackson
exclude,0.0,The Observed State of the Energy Budget in the Early Twenty-First Century,,2015,10.1175/jcli-d-14-00556.1,172,T. L’Ecuyer; H. Beaudoing; M. Rodell; W. Olson; B. Lin; S. Kato; C. Clayson; E. Wood; J. Sheffield; R. Adler; G. Huffman; M. Bosilovich; G. Gu; F. Robertson; P. Houser; D. Chambers; J. Famiglietti; E. Fetzer; W. Liu; Xiang Gao; C. Schlosser; E. Clark; D. Lettenmaier; K. Hilburn
