suggested_action,relevance,title,venue,year,doi,citations_s2,authors
exclude,0.0,Measurement of two-photon production of the χc2,,1994,10.1103/physrevd.50.4265,11,J. Dominick; S. Sanghera; V. Shelkov; T. Skwarnicki; R. Stroynowski; I. Volobouev; P. Zadorozhny; M. Artuso; D. He; M. Goldberg; N. Horwitz; R. Kennett; G. Moneti; F. Muheim; Y. Mukhin; S. Playfer; Y. Rozen; S. Stone; M. Thulasidas; G. Vasseur; G. Zhu; J. Bartelt; S. Csorna; Z. Egyed; V. Jain; P. Sheldon; D. Akerib; B. Barish; M. Chadha; S. Chan; D. Cowen; G. Eigen; J. Miller; C. O'grady; J. Urheim; A. Weinstein; D. Acosta; M. Athanas; G. Masek; H. Paar; M. Sivertz; A. Bean; J. Gronberg; R. Kutschke; S. Menary; R. Morrison; S. Nakanishi; H. Nelson; T. Nelson; J. Richman; A. Ryd; H. Tajima; D. Schmidt; D. Sperka; M. Witherell; M. Procario; S. Yang; R. Balest; K. Cho; M. Daoudi; W. Ford; D. Johnson; K. Lingel; M. Lohner; P. Rankin; J. Smith; J. Alexander; C. Bebek; K. Berkelman; D. Besson; T. Browder; D. Cassel; H. Cho; D. Coffman; P. Drell; R. Ehrlich; R. Galik; M. Garcia-Sciveres; B. Geiser; B. Gittelman; S. Gray; D. Hartill; B. Heltsley; C. Jones; S. L. Jones; J. Kandaswamy; N. Katayama; P. Kim; D. Kreinick; G. S. Ludwig; J. Masui; J. Mevissen; N. Mistry; C. Ng; E. Nordberg; M. Ogg; J. Patterson; D. Peterson; D. Riley; S. Salman; M. Sapper; H. Worden; F. Würthwein; P. Avery; A. Freyberger; J. Rodriguez; R. Stephens; J. Yelton; D. Cinabro; S. Henderson; K. Kinoshita; T. Liu; M. Saulnier; F. Shen; R. Wilson; H. Yamamoto; B. Ong; M. Selen; A. Sadoff; R. Ammar; S. Ball; P. Baringer; D. Coppage; N. Copty; R. Davis; N. Hancock; M. Kelly; N. Kwak; H. Lam; Y. Kubota; M. Lattery; J. Nelson; S. Patton; D. Perticone; R. Poling; V. Savinov; S. Schrenk; R. Wang; M. Alam; I. J. Kim; B. Nemati; J. O’Neill; H. Severini; C. Sun; M. Zoeller; G. Crawford; M. Daubenmeir; R. Fulton; D. Fujino; K. Gan; K. Honscheid; H. Kagan; R. Kass; J. U. Lee; R. Malchow; F. Morrow; Y. Skovpen; M. Sung; C. White; J. Whitmore; P. Wilson; F. Butler; X. Fu; G. Kalbfleisch; M. Lambrecht; W. Ross; P. Skubic; J. Snow; Pei Wang; M. Wood; D. Bortoletto; D. Brown; J. Fast; R. McIlwain; T. Miao; D. Miller; M. Modesitt; S. Schaffner; E. Shibata; I. Shipsey; P. Wang; M. Battle; J. Ernst; H. Kroha; S. Roberts; K. Sparks; E. Thorndike; C. Wang
exclude,0.0,Measurement of the D→ππ branching fractions,,1993,10.1103/physrevlett.71.1973,11,M. Selen; A. Sadoff; R. Ammar; S. Ball; P. Baringer; D. Coppage; N. Copty; R. Davis; N. Hancock; M. Kelly; N. Kwak; H. Lam; Y. Kubota; M. Lattery; J. Nelson; S. Patton; D. Perticone; R. Poling; V. Savinov; S. Schrenk; R. Wang; M. Alam; I. J. Kim; B. Nemati; J. O’Neill; H. Severini; C. Sun; M. Zoeller; G. Crawford; C. M. Daubenmeir; R. Fulton; D. Fujino; K. Gan; K. Honscheid; H. Kagan; R. Kass; Jungmin Lee; R. Malchow; F. Morrow; Y. Skovpen; M. Sung; C. White; J. Whitmore; P. Wilson; F. Butler; X. Fu; G. Kalbfleisch; M. Lambrecht; W. Ross; P. Skubic; J. Snow; Pei Wang; M. Wood; Daniela Bortoletto; D. Brown; J. Fast; R. McIlwain; T. Miao; D. Miller; M. Modesitt; S. Schaffner; E. Shibata; I. Shipsey; Pu Wang; M. Battle; J. Ernst; H. Kroha; S. Roberts; K. Sparks; E. Thorndike; C. Wang; J. Dominick; S. Sanghera; T. Skwarnicki; R. Stroynowski; M. Artuso; D. He; M. Goldberg; N. Horwitz; R. Kennett; G. Moneti; F. Muheim; Y. Mukhin; S. Playfer; Y. Rozen; S. Stone; M. Thulasidas; G. Vasseur; G. Zhu; J. Bartelt; S. Csorna; Z. Egyed; V. Jain; P. Sheldon; D. Akerib; B. Barish; M. Chadha; S. Chan; D. Cowen; G. Eigen; J. Miller; C. O'grady; J. Urheim; A. Weinstein; D. Acosta; M. Athanas; G. Masek; B. Ong; H. Paar; M. Sivertz; A. Bean; J. Gronberg; R. Kutschke; S. Menary; R. Morrison; S. Nakanishi; H. Nelson; T. Nelson; J. Richman; A. Ryd; H. Tajima; D. Schmidt; D. Sperka; M. Witherell; M. Procario; S. Yang; R. Balest; K. Cho; M. Daoudi; W. Ford; D. Johnson; K. Lingel; M. Lohner; P. Rankin; J. Smith; J. Alexander; C. Bebek; K. Berkelman; D. Besson; T. Browder; D. Cassel; H. Cho; D. Coffman; P. Drell; R. Ehrlich; M. Garcia-Sciveres; B. Geiser; B. Gittelman; S. Gray; D. Hartill; B. Heltsley; C. Jones; S. L. Jones; J. Kandaswamy; N. Katayama; P. Kim; D. Kreinick; G. S. Ludwig; J. Masui; J. Mevissen; N. Mistry; C. Ng; E. Nordberg; M. Ogg; J. Patterson; D. Peterson; D. Riley; S. Salman; M. Sapper; H. Worden; F. Würthwein; P. Avery; A. Freyberger; J. Rodriguez; R. Stephens; J. Yelton; D. Cinabro; S. Henderson; K. Kinoshita; Tao Liu; M. Saulnier; F. Shen; R. Wilson; H. Yamamoto
exclude,0.0,Filtration of Bioaerosols Using Fibrous Air Filter Media,,2009,10.1080/10789669.2009.10390884,10,Junjie Liu; Ruiying Qi; Quanpeng Li; Guiyuan Han; Jian-cheng Qi
exclude,0.0,Sheng-ji Hua-yu ointment ameliorates cutaneous wound healing in diabetes via up-regulating CCN1.,Journal of Ethnopharmacology,2022,10.2139/ssrn.4243464,10,Dan-Zhou Yang; Yilun Tan; Ying Zhang; Jiankun Song; Yue Luo; Ying Luo; Xiao-ya Fei; Y. Ru; Bin Li; Jing-Si Jiang; L. Kuai
exclude,0.0,Fibrinogen-Like Protein 1 as a Novel Biomarker of Psoriasis Severity,Journal of Inflammation Research,2022,10.2147/jir.s378953,10,Xiaoying Sun; Liu Liu; Siting Chen*; Jiao Wang; X.‐c. Cai; Jiankun Song; Min Zhou; Dongjie Guo; L. Kuai; Xiao-jie Ding; Bin Li; Xin Li
exclude,0.0,Post-Translational Modifications in Atopic Dermatitis: Current Research and Clinical Relevance,Frontiers in Cell and Developmental Biology,2022,10.3389/fcell.2022.942838,10,Xin Ma; Y. Ru; Ying Luo; L. Kuai; Qilong Chen; Yun Bai; Y. Liu; Jia Chen; Yue Luo; Jiankun Song; Min Zhou; Bin Li
exclude,0.0,Design-based mission operation,IEEE Aerospace Conference. Proceedings,2001,10.1109/aero.2001.931421,10,Meemong Lee; R. Weidner; Wenwen Lu
exclude,0.0,PHYSICAL EXCHANGES AT THE AIR-SEA INTERFACE UK-SOLAS Field Measurements,,2017,,9,M. Yelland; R. Upstill‐Goddard; P. Nightingale; Steve Archer; E. D’Asaro; R. Beale; C. Beatty; B. Blomquist; A. Bloom; B. Brooks; John Cluderay; D. Coles; J. Dacey; M. DeGrandpre; J. Dixon; W. Drennan; Joseph Gabriele; Laura Goldson; N. Hardman-Mountford; K. Martin; Hill; M. Horn; P. Hsueh; B. Huebert; G. Leeuw; T. Leighton; M. Liddicoat; J. Lingard; C. McNeil; B. Moat; Gerald; Moore; C. Neill; S. Norris; S. O'Doherty; R. Pascal; J. Prytherch; Miké; Rebozo; E. Sahlée; Matt Salter; U. Schuster; H. Michael; Smith; Paul Smith; J. Stephens; P. Taylor
exclude,0.0,Evaluation of atmosphere-biosphere exchange estimations with TCCON measurements,,2012,10.5194/acpd-12-12759-2012,9,J. Messerschmidt; N. Parazoo; N. Deutscher; C. Roehl; T. Warneke; P. Wennberg; D. Wunch
exclude,0.0,"Integration of passive and active microwave data from SMAP, AMSR2 and Sentinel-1 for Soil Moisture monitoring",IEEE International Geoscience and Remote Sensing Symposium,2016,10.1109/igarss.2016.7730368,9,E. Santi; S. Paloscia; S. Pettinato; D. Entekhabi; S. H. Alemohammad; A. Konings
exclude,0.0,"Supplementary material to ""Aircraft-based inversions quantify the importance of wetlands and livestock for Upper Midwest methane emissions""",,2020,10.5194/acp-2020-826-supplement,9,Xueying Yu; D. B. Millet; K. C. Wells; D. Henze; H. Cao; T. Griffis; E. Kort; G. Plant; M. J. Deventer; R. Kolka; D. Tyler Roman; K. Davis; A. Desai; Bianca C. Baier; K. McKain; A. Czarnetzki; A. A. Bloom
exclude,0.0,Qinzhuliangxue mixture ameliorates psoriasis by restraining apoptosis in psoriasis via downregulating the MDA-5 pathway.,Journal of Ethnopharmacology,2024,10.1016/j.jep.2024.118059,9,Guomi Wang; Ting-ting Xue; Qi Zheng; Xun Song; Ying Zhang; Fang Shen; Xuemin Wang; Wencheng Jiang; L. Kuai; Shaoqiong Xie; Xin Ma; Xi Chen; Bin Li
exclude,0.0,Moving cupping therapy for plaque psoriasis,Medicine,2020,10.1097/md.0000000000022539,9,Meng Xing; Xiao-jie Ding; Jinjing Zhang; L. Kuai; Y. Ru; Xiaoying Sun; Tian Ma; X. Miao; Liu Liu; Yanjiao Wang; Bin Li; Xin Li
exclude,0.0,[Impact of different emulated acupuncture-needle manipulations on blood pressure and myocardial angiotensin II content in spontaneous hypertension rats].,Zhen ci yan jiu = Acupuncture research,2008,,9,Hua-yuan Yang; X. Zhong; Tang-yi Liu; L. Kuai; Ming Gao
exclude,0.0,[Research on real-time data collection and demonstration system for acupuncture manipulation].,Zhong xi yi jie he xue bao = Journal of Chinese integrative medicine,2006,10.3736/jcim20060319,9,Hua-yuan Yang; Tang-yi Liu; L. Kuai; Ming Gao; Zhuicheng Hu
exclude,0.0,Mission lifecycle modeling and simulation,IEEE Aerospace Conference. Proceedings,2000,10.1109/aero.2000.878450,9,Meemong Lee; R. Weidner; Wenwen Lu
exclude,0.0,Simple Doppler Wind Lidar adaptive observation experiments with 3D‐Var and an ensemble Kalman filter in a global primitive equations model,,2007,10.1029/2007gl030707,8,Junjie Liu; E. Kalnay
exclude,0.0,An experimental analysis of full scale light-frame timber modules,Engineering structures,2024,10.1016/j.engstruct.2024.117617,8,Rajan Maharjan; L. Kuai; J. Vessby; S. Ormarsson
exclude,0.0,An Efficacy Predictive Method for Diabetic Ulcers Based on Higher-Order Markov Chain-Set Pair Analysis,Evidence-Based Complementary and Alternative Medicine,2020,10.1155/2020/5091671,8,L. Kuai; X. Fei; Jia-qi Xing; Jing-ting Zhang; Ke-qin Zhao; Kan Ze; Xin Li; Bin Li
exclude,0.0,Profiling Tropospheric CO2 using the Aura TES and TCCON instruments,,2012,10.5194/amtd-5-4495-2012,8,L. Kuai; J. Worden; S. Kulawik; K. Bowman; S. Biraud; J. Abshire; S. Wofsy; V. Natraj; C. Frankenberg; D. Wunch; B. Connor; C. Miller; C. Roehl; R. Shia; Y. Yung
exclude,0.0,"[Exploitation and application of ""acupuncture manipulation information analysis system""].",Zhen ci yan jiu = Acupuncture research,2008,,8,Tang-yi Liu; Hua-yuan Yang; Xiaojun Li; L. Kuai; Ming Gao
exclude,0.0,[Current status and prospect of acupuncture-moxibustion in treatment of cancer pain: a review].,Zhong xi yi jie he xue bao = Journal of Chinese integrative medicine,2008,10.3736/jcim20080219,8,L. Kuai; Hao Chen; Hua-yuan Yang
exclude,0.0,Observational constraints on ozone radiative forcing from the Atmospheric Chemistry Climate Model Intercomparison Project (ACCMIP),,2012,10.5194/acpd-12-23603-2012,8,K. Bowman; D. Shindell; H. Worden; J. Lamarque; P. Young; D. Stevenson; Z. Qu; M. Torre; D. Bergmann; P. Cameron-smith; W. Collins; R. Doherty; S. Dalsøren; G. Faluvegi; G. Folberth; L. Horowitz; B. Josse; Y. Lee; I. MacKenzie; G. Myhre; T. Nagashima; V. Naik; D. Plummer; S. Rumbold; R. Skeie; S. Strode; K. Sudo; S. Szopa; A. Voulgarakis; G. Zeng; S. Kulawik; J. Worden
exclude,0.0,Avoiding emissions versus creating sinks—Effectiveness and attractiveness to climate finance,Global Change Biology,2023,10.1111/gcb.16598,7,Mat Williams; D. Reay; Pete Smith
exclude,0.0,An Adjoint-Based Forecast Impact from Assimilating MISR Winds into the GEOS-5 Data Assimilation and Forecasting System,,2017,10.1175/mwr-d-17-0047.1,7,K. Mueller; Junjie Liu; W. McCarty; R. Gelaro
exclude,0.0,Gene set enrichment analysis and ingenuity pathway analysis to verify the impact of Wnt signaling in psoriasis treated with Taodan granules.,American journal of translational research,2023,,7,Yiran Chen; Zhan Zhang; Ying Zhang; Jing-Si Jiang; Yue Luo; Xiao-ya Fei; Y. Ru; Bin Li; Huiping Zhang; Tai-yi Liu; Yingyao Yang; L. Kuai; Jiankun Song; Ying Luo
exclude,0.0,Application of a Cloud Model-Set Pair Analysis in Efficacy Assessment for Diabetic Ulcers,Evidence-Based Complementary and Alternative Medicine,2019,10.1155/2019/8450397,7,L. Kuai; Jia-qi Xing; Jing-ting Zhang; Xun-zhe Xu; Min-feng Wu; Ke-qin Zhao; Bin Li; Fulun Li
exclude,0.0,[Protective Effects of Acupuncture Intervention Against Damage of Intestinal Mucosal Barrier Induced by 5-Fluorouracil in Rats].,Zhen ci yan jiu = Acupuncture research,2016,,7,Y. Ye; Yu-sun Lu; Xue Zhou; Huifeng Chen; S. Xue; L. Kuai
exclude,0.0,Requirements for a Moderate-resolution Infrared Imaging Sounder (MIRIS),Optics & Photonics - Optical Engineering + Applications,2013,10.1117/12.2023813,7,T. Pagano; H. Aumann; A. Gerber; L. Kuai; I. Gontijo; B. Deleon; J. Susskind; L. Iredell; S. Bajpai
exclude,0.0,Ongoing Progress Toward NASA's Surface Biology and Geology Mission,IEEE International Geoscience and Remote Sensing Symposium,2022,10.1109/igarss46834.2022.9884123,7,D. Thompson; R. Basilio; Ian G. Brosnan; K. Cawse-Nicholson; K. Chadwick; L. Guild; M. Gierach; R. Green; S. Hook; Scott D. Horner; G. Hulley; R. Kokaly; C. Miller; K. Miner; Christine M. Lee; D. Limonadi; J. Luvall; R. Pavlick; B. Phillips; B. Poulter; A. Raiho; K. Reath; S. Uz; A. Sen; S. Serbin; D. Schimel; P. Townsend; W. Turner; K. Turpie
exclude,0.0,"L2 Daily Solar-Induced Fluorescence (SIF) from ERS-2 GOME, 1995-2003",,2019,10.3334/ornldaac/1758,6,J. Joiner; Y. Yoshida; P. Koehler; C. Frankenberg; N. Parazoo
exclude,0.0,A systematic approach to identifying key parameters and processes in agroecosystem models,,2018,10.1016/j.ecolmodel.2017.12.009,6,V. Myrgiotis; R. Rees; C. Topp; Mat Williams
exclude,0.0,The science and measurement concepts underlying the BIOMASS mission,IEEE International Geoscience and Remote Sensing Symposium,2012,10.1109/igarss.2012.6352350,6,S. Quegan; J. Chave; J. Dall; T. Toan; K. Papathanassiou; F. Rocca; S. Saatchi; K. Scipal; H. Shugart; L. Ulander; Mat Williams
exclude,0.0,Experimental study of sediment-CO2 reactions with application to changes in groundwater quality due to leakage of sequestered CO2,,2009,,6,J. Carey; Mat Williams; A. Hakala; J. Fessenden; E. Keating
exclude,0.0,Efficacy and Safety of Fire Needle Therapy for Flat Warts: Evidence from 29 Randomized Controlled Trials,Evidence-Based Complementary and Alternative Medicine,2021,10.1155/2021/9513762,6,Ying Zhang; Jing-Si Jiang; L. Kuai; Yue Luo; Jia-le Chen; Yanjiao Wang; Rong Xu; Meng Xing; Liu Liu; Xin Li; Bin Li
exclude,0.0,Millimeter-wave wireless communications for home network in fiber-to-the-room scenario,Frontiers of Information Technology & Electronic Engineering,2021,10.1631/fitee.2000440,6,Chao He; Zhixiong Ren; Xiang Wang; Yan Zeng; Jian Fang; Debin Hou; L. Kuai; Rong Lu; Shilin Yang; Zhe Chen; Jixin Chen
exclude,0.0,[Acupoint electrogymnastics therapy for treatment of apoplectic hemiplegia: a multicenter randomized control study].,Zhongguo zhen jiu = Chinese acupuncture & moxibustion,2008,,6,Hua-yuan Yang; Tang-yi Liu; Yan-hong Wang; Sheng-guo Ying; Chao-Ying Zheng; L. Kuai; Ming Gao
exclude,0.0,[Problems in traditional acupoint electric characteristic detection and conception of new acupoint detection method].,Zhongguo zhen jiu = Chinese acupuncture & moxibustion,2007,,6,Tang-yi Liu; Hua-yuan Yang; L. Kuai; Ming Gao
exclude,0.0,Improving GEOS-Chem Model Tropospheric Ozone through Assimilation of Pseudo Tropospheric Emission Spectrometer Profile Retrievals,International Conference on Conceptual Structures,2009,10.1007/978-3-642-01973-9_34,6,Kumaresh Singh; Paul R. Eller; Adrian Sandu; K. Bowman; Dylan B. A. Jones; Meemong Lee
exclude,0.0,"Observation ofΛc+ decays to Λπ+π0, Σ0π+, Σ0π+π0, and Σ0π-π+π+",,1994,10.1016/0370-2693(94)90100-7,6,P. Avery; A. Freyberger; J. Rodriguez; R. Stephens; J. Yelton; D. Cinabro; S. Henderson; K. Kinoshita; T. Liu; M. Saulnier; F. Shen; Richard K. Wilson; H. Yamamoto; B. Ong; M. Selen; A. Sadoff; R. Ammar; S. Ball; P. Baringer; D. Coppage; N. Copty; R. Davis; N. Hancock; M. Kelly; N. Kwak; H. Lam; Y. Kubota; M. Lattery; J. Nelson; S. Patton; D. Perticone; R. Poling; V. Savinov; S. Schrenk; Ruifang Wang; M. Alam; I. J. Kim; B. Nemati; J. O’Neill; H. Severini; C. Sun; M. Zoeller; G. Crawford; C. M. Daubenmier; R. Fulton; D. Fujino; K. Gan; K. Honscheid; H. Kagan; R. Kass; Jongseo Lee; R. Malchow; F. Morrow; Y. Skovpen; M. Sung; C. White; J. Whitmore; P. Wilson; F. Butler; X. Fu; G. Kalbfleisch; M. Lambrecht; W. Ross; P. Skubic; J. Snow; P. Wang; M. Wood; D. Bortoletto; D. Brown; J. Fast; R. McIlwain; T. Miao; D. Miller; M. Modesitt; S. Schaffner; E. Shibata; I. Shipsey; P. Wang; M. Battle; J. Ernst; H. Kroha; S. Roberts; K. Sparks; E. Thorndike; C. Wang; J. Dominick; S. Sanghera; V. Shelkov; T. Skwarnicki; R. Stroynowski; I. Volobouev; P. Zadorozhny; M. Artuso; D. He; M. Goldberg; N. Horwitz; R. Kennett; G. Moneti; F. Muheim; Y. Mukhin; S. Playfer; Y. Rozen; S. Stone; M. Thulasidas; G. Vasseur; G. Zhu; J. Bartelt; S. Csorna; Z. Egyed; V. Jain; D. Akerib; B. Barish; M. Chadha; S. Chan; D. Cowen; G. Eigen; J. Miller; C. O'grady; J. Urheim; A. Weinstein; D. Acosta; M. Athanas; G. Masek; H. Paar; A. Bean; J. Gronberg; R. Kutschke; S. Menary; R. J. Morrison; S. Nakanishi; H. Nelson; T. Nelson; J. Richman; A. Ryd; H. Tajima; D. Schmidt; D. Sperka; M. Witherell; M. Procario; S. Yang; R. Balest; K. Cho; M. Daoudi; W. Ford; D. Johnson; K. Lingel; M. Lohner; P. Rankin; J. Smith; J. Alexander; C. Bebek; K. Berkelman; D. Besson; T. Browder; D. Cassel; H. Cho; D. Coffman; P. Drell; R. Ehrlich; M. Garcia-Sciveres; B. Geiser; B. Gittelman; S. Gray; D. Hartill; B. Heltsley; C. Jones; S. L. Jones; J. Kandaswamy; N. Katayama; P. Kim; D. Kreinick; G. S. Ludwig; J. Masui; J. Mevissen; N. Mistry; C. Ng; E. Nordberg; M. Ogg; J. R. Patterson; D. Peterson; D. Riley; S. Salman; M. Sapper; H. Worden; F. Würthwein
exclude,0.0,Correction: Multiscale digital Arabidopsis predicts individual organ and whole-organism growth (Proc Natl Acad Sci USA (2014) 111 (E4127-E4136)),,2016,,5,Yin Hoon Chew; B. Wenden; A. Flis; Virginie Mengin; Jasper Taylor; C. Davey; C. Tindal; H. Thomas; H. Ougham; P. Reffye; M. Stitt; Mat Williams; R. Muetzelfeldt; K. Halliday; A. Millar
exclude,0.0,Epidemiology of malignant tumors in patients with pemphigus: an analysis of trends from 1955 to 2021,Clinical and Experimental Medicine (Testo stampato),2024,10.1007/s10238-024-01354-8,5,Yue Luo; Xiao-ya Fei; Ming-xia Wang; Han Yang; Ying Zhang; Yiran Chen; Ying Luo; Xiao-jie Ding; Chun-jie Gao; Fang Shen; Ruiping Wang; Bin Li; L. Kuai; Qi Zheng; Miao Li; Jiankun Song
exclude,0.0,Blockchain-Enabled Variational Information Bottleneck for IoT Networks,IEEE Networking Letters,2024,10.1109/lnet.2024.3376435,5,Qiong Wu; L. Kuai; Pingyi Fan; Qian-Xi Fan; Junhui Zhao; Jiangzhou Wang
exclude,0.0,The therapeutic efficacy and mechanism action of Si Cao formula in the treatment of psoriasis: A pilot clinical investigation and animal validation.,Journal of Ethnopharmacology,2023,10.1016/j.jep.2023.117662,5,Xinxin Wu; Qi Zheng; Fang Shen; Jiankun Song; Yue Luo; Xiao-ya Fei; Wencheng Jiang; Shaoqiong Xie; Xin Ma; L. Kuai; Ruiping Wang; Xiao-jie Ding; Miao Li; Ying Luo; Bin Li
exclude,0.0,A Novel Evaluation System of Psoriasis Curative Effect Based on Bayesian Maximum Entropy Weight Self-Learning and Extended Set Pair Analysis,Evidence-Based Complementary and Alternative Medicine,2021,10.1155/2021/5544516,5,L. Kuai; Xiaojun Fei; Jing-Si Jiang; Xin Li; Ying Zhang; Y. Ru; Ying Luo; Jiankun Song; Wei Li; Shuang-Yi Yin; Bin Li
exclude,0.0,Association between PDCD1 gene polymorphisms and psoriasis susceptibility in the Chinese population,International Journal of Dermatology,2021,10.1111/ijd.15665,5,S. Hua; Bin Fan; W. Mao; Rong Xu; Yifei Wang; L. Kuai; Xiao-jie Ding; Bin Li; Jie Chen; X. Miao
exclude,0.0,Efficacy and safety of Tripterygium glycosides in Sjögren's syndrome treatment: evidence from 12 randomized controlled trials.,Annals of Palliative Medicine,2021,10.21037/apm-21-256,5,Yue Luo; Ying Zhang; L. Kuai; Meng Xing; Y. Ru; Ying Luo; Liu Liu; Jia-le Chen; Bin Li; Xin Li
exclude,0.0,Wide band compact RF receiver for millimeter wave 5G mobile communication,International Conference on Ubiquitous Wireless Broadband,2016,10.1109/icuwb.2016.7790399,5,Weiquan Lin; Jixin Chen; Yueyue Zhu; F. Kong; Junfeng Xu; L. Kuai; Chao Yu; P. Yan; W. Hong
exclude,0.0,Virtual Mission Systems for Multi-Disciplinary Engineering System Design,,2005,10.2514/6.2005-6836,5,Meemong Lee; R. Weidner
exclude,0.0,Observation of the Decay,,2011,,5,S. Henderson; K. Kinoshita; F. Pipkin; M. Saulnier; Richard K. Wilson; J. Wolinski; D. Xiao; H. Yamamoto; A. Sadoff; R. Ammar; P. Baringer; D. Coppage; R. Davis; M. Kelly; N. Kwak; H. Lam; S. Ro; Y. Kubota; M. Lattery; J. Nelson; D. Perticone; R. Poling; S. Schrenk; Ruifang Wang; M. Alam; I. J. Kim; J. O’Neill; B. Nemati; V. Romero; H. Severini; C. Sun; P. Wang; M. Zoeller; G. Crawford; R. Fulton; K. Gan; H. Kagan; R. Kass; Jongseo Lee; R. Malchow; F. Morrow; M. Sung; J. Whitmore; P. Wilson; F. Butler; X. Fu; G. Kalbfleisch; M. Lambrecht; P. Skubic; J. Snow; P. Wang; D. Bortoletto; D. Brown; J. Dominick; R. McIlwain; D. Miller; M. Modesitt; E. Shibata; S. Schaffner; I. Shipsey; M. Battle; J. Ernst; H. Kroha; S. Roberts; K. Sparks; E. Thorndike; C. Wang; R. Stroynowski; M. Artuso; M. Goldberg; T. Haupt; N. Horwitz; R. Kennett; G. Moneti; S. Playfer; Y. Rozen; P. Rubin; T. Skwarnicki; S. Stone; M. Thulasidas; W. Yao; G. Zhu; A. Barnes; J. Bartelt; S. Csorna; V. Jain; T. Letson; M. Mestayer; D. Akerib; B. Barish; D. Cowen; G. Eigen; J. Urheim; A. Weinstein; R. Morrison; H. Tajima; D. Schmidt; D. Sperka; M. Procario; M. Daoudi; W. Ford; D. Johnson; K. Lingel; M. Lohner; P. Rankin; J. Smith; J. Alexander; C. Bebek; K. Berkelman; D. Besson; T. Browder; D. Cassel; E. Cheu; D. Coffman; P. Drell; R. Ehrlich; R. Galik; M. Garcia-Sciveres; B. Geiser; B. Gittelman; S. Gray; D. Hartill; B. Heltsley; K. Honscheid; C. Jones; J. Kandaswamy; N. Katayama; P. Kim; D. Kreinick; G. S. Ludwig; J. Masui; J. Mevissen; N. Mistry; S. Nandi; C. Ng; E. Nordberg; C. O'grady; J. Patterson; D. Peterson; D. Riley; M. Sapper; M. Selen; H. Worden; M. Worris; F. Würthwein; P. Avery; A. Freyberger; J. Rodriguez; J. Yelton
exclude,0.0,"Synthesis of Winter In Situ Soil CO2 Flux in pan-Arctic and Boreal Regions, 1989-2017",,2019,10.3334/ornldaac/1692,4,S. Natali; J. Watts; S. Potter; B. Rogers; S. Ludwig; A. Selbmann; P. Sullivan; Benjamin W. Abbott; K. Arndt; A. Bloom; G. Celis; T. Christensen; C. Christiansen; R. Commane; E. Cooper; P. Crill; C. Czimczik; S. Davydov; J. Du; J. Egan; B. Elberling; S. E. Euskirchen; T. Friborg; H. Genet; J. Goodrich; P. Grogan; M. Helbig; Elchin E. Jafarov; J. Jastrow; A. Kalhori; Y. Kim; J. Kimball; L. Kutzbach; M. Lara; K. Larsen; B. Lee; Z. Liu; M. Loranty; M. Lund; M. Lupascu; N. Madani; A. Malhotra; R. Matamala; J. McFarland; A. McGuire; A. Michelsen; C. Minions; W. Oechel; D. Olefeldt; F. Parmentier; N. Pirk; B. Poulter; W. Quinton; F. Rezanezhad; D. Risk; T. Sachs; K. Schaefer; N. Schmidt; E. Schuur; P. Semenchuk; G. Shaver; O. Sonnentag; G. Starr; C. Treat; M. Waldrop; Yicheng Wang; J. Welker; C. Wille; X. Xu; Z. Zhang; Q. Zhuang; D. Zona
exclude,0.0,Physically-based active-passive modelling and retrieval for SMAP soil moisture inversion algorithm,IEEE International Geoscience and Remote Sensing Symposium,2015,10.1109/igarss.2015.7326013,4,T. Jagdhuber; D. Entekhabi; I. Hajnsek; A. Konings; K. McColl; S. H. Alemohammad; N. Das; C. Montzka
exclude,0.0,Polyphenol-synthesized nanoparticles with ALDH3A1 delivery ability for activating estrogen signaling for diabetic wound healing,Chemical Engineering Journal,2025,10.1016/j.cej.2025.166751,4,Xiaoxuan Ma; Yiqiong Liu; Jingsi Jiang; Y. Ru; Ying Luo; Jiankun Song; Zhan Zhang; Ying Zhang; Dan Yang; Haotian Xu; Haiqing Dong; Yongyong Li; Bin Li; L. Kuai
exclude,0.0,How Many Public Corporations Recognise “Token Economy” Technologies as Materially Significant? Evidence from 10-K Reports,The Journal of British Blockchain Association,2022,10.31585/jbba-5-2-(2)2022,4,Mary C. Lacity; L. Kuai; Jeffrey Mullins
exclude,0.0,[Fuzzy cluster analysis of therapeutic effects of electro-acupuncture at different parameters].,Zhong xi yi jie he xue bao = Journal of Chinese integrative medicine,2009,10.3736/jcim20090515,4,L. Kuai; Ru-feng Jin; Ming Gao; Hua-yuan Yang
exclude,0.0,[Design of acupoint electric characteristic sensing needle].,Zhongguo zhen jiu = Chinese acupuncture & moxibustion,2007,,4,Tang-yi Liu; Hua-yuan Yang; L. Kuai; Ming Gao
exclude,0.0,[Analgesic effects of electroacupuncture of different pulse waveforms in the rat of adjuvant arthritis].,Zhongguo zhen jiu = Chinese acupuncture & moxibustion,2005,,4,L. Kuai; Hua-yuan Yang; Tang-yi Liu; Ming Gao
exclude,0.0,Advanced Technologies Demonstrated by the Miniature Integrated Camera and Spectrometer (MICAS) Aboard Deep Space 1,,2007,10.1007/s11214-007-9155-9,4,D. Rodgers; P. Beauchamp; L. Soderblom; Robert H. Brown; Gun-Shing Chen; Meemong Lee; B. Sandel; David A. Thomas; R. Benoit; R. Yelle
