suggested_action,relevance,title,venue,year,doi,citations_s2,authors
exclude,0.0,Joint control of terrestrial gross primary productivity by plant phenology and physiology,Proceedings of the National Academy of Sciences of the United States of America,2015,10.1073/pnas.1413090112,387,J. Xia; S. Niu; P. Ciais; I. Janssens; Jiquan Chen; C. Ammann; A. Arain; P. Blanken; A. Cescatti; D. Bonal; N. Buchmann; P. Curtis; Shiping Chen; Jinwei Dong; L. Flanagan; C. Frankenberg; T. Georgiadis; C. Gough; D. Hui; G. Kiely; Jianwei Li; M. Lund; V. Magliulo; B. Marcolla; L. Merbold; Leonardo Montagnani; E. Moors; J. Olesen; S. Piao; A. Raschi; O. Roupsard; A. Suyker; M. Urbaniak; F. Vaccari; A. Varlagin; T. Vesala; M. Wilkinson; Ensheng Weng; G. Wohlfahrt; Liming Yan; Yiqi Luo
exclude,0.0,Contrasting carbon cycle responses of the tropical continents to the 2015–2016 El Niño,Science,2017,10.1126/science.aam5690,301,Junjie Liu; K. Bowman; D. Schimel; N. Parazoo; Zhe Jiang; Meemong Lee; A. Bloom; D. Wunch; C. Frankenberg; Ying Sun; O. ChristopherW.; Dell; Kevin Robert Gurney; D. Menemenlis; M. Gierach; David Crisp; A. Eldering
exclude,0.0,Drought onset mechanisms revealed by satellite solar‐induced chlorophyll fluorescence: Insights from two contrasting extreme events,,2015,10.1002/2015jg003150,292,Ying Sun; R. Fu; R. Dickinson; J. Joiner; C. Frankenberg; L. Gu; Youlong Xia; N. Fernando
exclude,0.0,The Orbiting Carbon Observatory-2 early science investigations of regional carbon dioxide fluxes,Science,2017,10.1126/science.aam5745,257,A. Eldering; P. Wennberg; D. Crisp; D. Schimel; M. Gunson; A. Chatterjee; Jian Liu; F. Schwandner; Ying Sun; C. O’Dell; C. Frankenberg; T. Taylor; B. Fisher; G. Osterman; D. Wunch; J. Hakkarainen; J. Tamminen; B. Weir
exclude,0.0,Application of satellite solar-induced chlorophyll fluorescence to understanding large-scale variations in vegetation phenology and function over northern high latitude forests,,2017,10.1016/j.rse.2016.11.021,230,Sujong Jeong; D. Schimel; C. Frankenberg; D. Drewry; Joshua B. Fisher; M. Verma; Joseph A. Berry; Jung‐Eun Lee; J. Joiner
exclude,0.0,Snowfall‐driven mass change on the East Antarctic ice sheet,,2012,10.1029/2012gl053316,177,C. Boening; M. Lebsock; F. Landerer; G. Stephens
exclude,0.0,NIRvP: a robust structural proxy for sun-induced chlorophyll fluorescence and photosynthesis across scales,Remote Sensing of Environment,2020,10.31223/x5zs35,170,Benjamin Dechant; Y. Ryu; Grayson Badgley; P. Köhler; U. Rascher; M. Migliavacca; Yongguang Zhang; G. Tagliabue; K. Guan; M. Rossini; Y. Goulas; Yelu Zeng; C. Frankenberg; J. Berry
exclude,0.0,Effect of environmental conditions on the relationship between solar‐induced fluorescence and gross primary productivity at an OzFlux grassland site,,2017,10.1002/2016jg003580,163,M. Verma; D. Schimel; Bradley J. Evans; C. Frankenberg; J. Beringer; D. Drewry; T. Magney; I. Marang; L. Hutley; C. Moore; A. Eldering
exclude,0.0,Assessing the benefit of satellite-based Solar-Induced Chlorophyll Fluorescence in crop yield prediction,International Journal of Applied Earth Observation and Geoinformation,2020,10.1016/j.jag.2020.102126,147,B. Peng; K. Guan; Wang Zhou; Chongya Jiang; C. Frankenberg; Ying Sun; Liyin He; P. Köhler
exclude,0.0,The Greenhouse Gas Climate Change Initiative (GHG-CCI): Comparison and quality assessment of near-surface-sensitive satellite-derived CO2 and CH4 global data sets,,2015,10.1016/j.rse.2013.04.024,131,M. Buchwitz; M. Reuter; O. Schneising; H. Boesch; S. Guerlet; B. Dils; I. Aben; R. Armante; P. Bergamaschi; T. Blumenstock; H. Bovensmann; D. Brunner; B. Buchmann; J. Burrows; A. Butz; A. Chédin; F. Chevallier; C. Crevoisier; N. Deutscher; C. Frankenberg; F. Hase; O. Hasekamp; J. Heymann; T. Kaminski; A. Laeng; G. Lichtenberg; M. Mazière; S. Noel; J. Notholt; J. Orphal; C. Popp; R. Parker; M. Scholze; R. Sussmann; G. Stiller; T. Warneke; C. Zehner; A. Bril; D. Crisp; D. Griffith; A. Kuze; C. O’Dell; S. Oshchepkov; V. Sherlock; H. Suto; P. Wennberg; D. Wunch; T. Yokota; Y. Yoshida
exclude,0.0,Status of high‐latitude precipitation estimates from observations and reanalyses,Journal of Geophysical Research - Atmospheres,2016,10.1002/2015jd024546,127,A. Behrangi; M. Christensen; Mark T. Richardson; M. Lebsock; Graeme L. Stephens; G. Huffman; D. Bolvin; R. Adler; Alex Gardner; Bjorn Lambrigtsen; Eric Fetzer
exclude,0.0,Multiscale analyses of solar‐induced florescence and gross primary production,,2017,10.1002/2016gl070775,123,J. Wood; T. Griffis; J. Baker; C. Frankenberg; M. Verma; K. Yuen
exclude,0.0,Connecting active to passive fluorescence with photosynthesis: a method for evaluating remote sensing measurements of Chl fluorescence.,New Phytologist,2017,10.1111/nph.14662,111,T. Magney; C. Frankenberg; J. Fisher; Ying Sun; G. North; T. S. Davis; A. Kornfeld; K. Siebke
exclude,0.0,An Update on the Oceanic Precipitation Rate and Its Zonal Distribution in Light of Advanced Observations from Space,,2014,10.1175/jcli-d-13-00679.1,110,A. Behrangi; G. Stephens; R. Adler; G. Huffman; B. Lambrigtsen; M. Lebsock
exclude,0.0,Interpreting seasonal changes in the carbon balance of southern Amazonia using measurements of XCO2 and chlorophyll fluorescence from GOSAT,,2013,10.1002/grl.50452,105,N. Parazoo; K. Bowman; C. Frankenberg; Jung‐Eun Lee; Joshua B. Fisher; J. Worden; Dylan B. A. Jones; J. Berry; G. Collatz; I. Baker; M. Jung; Junjie Liu; G. Osterman; C. O’Dell; Athena Sparks; A. Butz; S. Guerlet; Y. Yoshida; Huilin Chen; C. Gerbig
exclude,0.0,A Comparison of Precipitation Occurrence from the NCEP Stage IV QPE Product and theCloudSatCloud Profiling Radar,,2014,10.1175/jhm-d-13-048.1,90,M. Smalley; T. L’Ecuyer; M. Lebsock; J. Haynes
exclude,0.0,Tundra photosynthesis captured by satellite‐observed solar‐induced chlorophyll fluorescence,,2017,10.1002/2016gl070842,78,K. Luus; R. Commane; N. Parazoo; J. Benmergui; E. Euskirchen; C. Frankenberg; Joanna Joiner; J. Lindaas; C. E. Miller; W. Oechel; D. Zona; S. Wofsy; John C. Lin
exclude,0.0,Deconstructing the precipitation susceptibility construct: Improving methodology for aerosol-cloud precipitation studies,,2010,10.1029/2009jd013426,54,A. Sorooshian; G. Feingold; M. Lebsock; Hongli Jiang; G. Stephens
exclude,0.0,High Resolution Global Contiguous Solar‐Induced Chlorophyll Fluorescence (SIF) of Orbiting Carbon Observatory‐2 (OCO‐2),,2018,10.1029/2018gl081109,53,L. Yu; J. Wen; C. Y. Chang; C. Frankenberg; Ying Sun
exclude,0.0,Fire decline in dry tropical ecosystems enhances decadal land carbon sink,Nature Communications,2020,10.1038/s41467-020-15852-2,46,Yi Yin; A. Bloom; J. Worden; S. Saatchi; Yan Yang; Mat Williams; Junjie Liu; Zhe Jiang; H. Worden; K. Bowman; C. Frankenberg; D. Schimel
exclude,0.0,Aerosol effect on the warm rain formation process: Satellite observations and modeling,,2013,10.1002/jgrd.50043,45,Kentaroh Suzuki; G. Stephens; M. Lebsock
exclude,0.0,Global mean frequency increases of daily and sub-daily heavy precipitation in ERA5,Environmental Research Letters,2021,10.1088/1748-9326/ac0caa,45,M. Chinita; Mark Richardson; J. Teixeira; P. Miranda
exclude,0.0,CloudSat and CALIPSO within the A-Train: Ten Years of Actively Observing the Earth System,,2017,10.1175/bams-d-16-0324.1,42,Graeme L. Stephens; D. Winker; Jacques Pelon; C. Trepte; D. Vane; Cheryl Yuhas; T. L’Ecuyer; M. Lebsock
exclude,0.0,Arctic Observation and Reanalysis Integrated System: A New Data Product for Validation and Climate Study,,2016,10.1175/bams-d-14-00273.1,41,M. Christensen; A. Behrangi; T. L’Ecuyer; N. Wood; M. Lebsock; G. Stephens
exclude,0.0,LES approach for high Reynolds number wall-bounded flows with application to turbulent channel flow,Journal of Computational Physics,2008,10.1016/j.jcp.2008.04.015,40,C. Pantano; D. Pullin; P. Dimotakis; G. Matheou
exclude,0.0,"Extreme events driving year-to-year differences in gross primary
productivity across the US",Biogeosciences,2020,10.1002/essoar.10504378.1,40,A. Turner; P. Köhler; T. Magney; C. Frankenberg; I. Fung; R. Cohen
exclude,0.0,Marked Impacts of Pollution Mitigation on Crop Yields in China,Earth's Future,2022,10.1029/2022ef002936,39,Liyin He; Jing Wei; Yuan Wang; Quanbiao Shang; Junjie Liu; Yi Yin; C. Frankenberg; Jonathan H. Jiang; Zhanqing Li; Y. Yung
exclude,0.0,Solar Induced Chlorophyll Fluorescence,,2015,,39,C. Frankenberg
exclude,0.0,Regional Intensification of the Tropical Hydrological Cycle During ENSO,,2018,10.1029/2018gl077598,36,G. Stephens; M. Hakuba; M. Webb; M. Lebsock; Q. Yue; B. Kahn; S. Hristova-Veleva; A. Rapp; C. Stubenrauch; G. Elsaesser; J. Slingo
exclude,0.0,LES of an inclined sonic jet into a turbulent crossflow at Mach 3.6,,2011,10.1080/14685248.2010.522580,35,A. Ferrante; G. Matheou; P. Dimotakis
exclude,0.0,Preflight Spectral Calibration of the Orbiting Carbon Observatory 2,IEEE Transactions on Geoscience and Remote Sensing,2017,10.1109/tgrs.2016.2645614,35,R. Lee; C. O’Dell; D. Wunch; C. Roehl; G. Osterman; J. Blavier; R. Rosenberg; L. Chapsky; C. Frankenberg; Sarah L. Hunyadi-Lay; B. Fisher; D. Rider; D. Crisp; R. Pollock
exclude,0.0,Attributing differences of solar-induced chlorophyll fluorescence (SIF)-gross primary production (GPP) relationships between two C4 crops: corn and miscanthus,Agricultural and Forest Meteorology,2022,10.1016/j.agrformet.2022.109046,33,Genghong Wu; K. Guan; Chongya Jiang; H. Kimm; G. Miao; C. Bernacchi; C. Moore; E. Ainsworth; Xi Yang; J. Berry; C. Frankenberg; Min Chen
exclude,0.0,Gross primary production (GPP) and red solar induced fluorescence (SIF) respond differently to light and seasonal environmental conditions in a subalpine conifer forest,Agricultural and Forest Meteorology,2022,10.1016/j.agrformet.2022.108904,32,Julia C. Yang; T. Magney; L. Albert; A. Richardson; C. Frankenberg; J. Stutz; K. Grossmann; S. Burns; B. Seyednasrollah; P. Blanken; D. Bowling
exclude,0.0,Influence of ENSO and the NAO on terrestrial carbon uptake in the Texas‐northern Mexico region,,2015,10.1002/2015gb005125,32,N. Parazoo; E. Barnes; J. Worden; A. Harper; Kevin B. Bowman; C. Frankenberg; S. Wolf; M. Litvak; T. Keenan
exclude,0.0,Decomposing reflectance spectra to track gross primary production in a subalpine evergreen forest,Biogeosciences,2020,10.5194/bg-2020-41,31,Rui Cheng; T. Magney; D. Dutta; D. Bowling; B. Logan; S. Burns; P. Blanken; K. Grossmann; S. Lopez; A. Richardson; J. Stutz; C. Frankenberg
exclude,0.0,"Remote sensing of solar induced Chlorophyll Fluorescence from satellites, airplanes and ground-based stations",IEEE International Geoscience and Remote Sensing Symposium,2016,10.1109/igarss.2016.7729436,29,C. Frankenberg; D. Drewry; S. Geier; M. Verma; P. Lawson; J. Stutz; K. Grossmann
exclude,0.0,Tipping point in North American Arctic-Boreal carbon sink persists in new generation Earth system models despite reduced uncertainty,Environmental Research Letters,2023,10.1088/1748-9326/acb226,28,R. Braghiere; J. Fisher; K. Miner; C. Miller; J. Worden; D. Schimel; C. Frankenberg
exclude,0.0,Segmental durations predicted with a neural network,Interspeech,2003,10.21437/eurospeech.2003-91,24,João Paulo Ramos Teixeira; D. Freitas
exclude,0.0,Observational Constraint for Precipitation in Extratropical Cyclones: sensitivity to data sources,,2018,10.1175/jamc-d-17-0289.1,23,C. Naud; J. Booth; M. Lebsock; M. Grecu
exclude,0.0,"Phonetic events from the labeling the european portuguese database for speech synthesis, FEUP/IPBDB",Interspeech,2001,10.21437/eurospeech.2001-400,21,João Paulo Ramos Teixeira; D. Freitas; D. Braga; M. Barros; V. Latsch
exclude,0.0,"Two-Year Comparison of Airborne Measurements of CO2 and CH4 With GOSAT at Railroad Valley, Nevada",IEEE Transactions on Geoscience and Remote Sensing,2016,10.1109/tgrs.2016.2539973,17,Tomoak Tanaka; E. Yates; L. Iraci; Matthew S. Johnson; W. Gore; J. Tadić; M. Loewenstein; A. Kuze; C. Frankenberg; A. Butz; Y. Yoshida
exclude,0.0,"Analysis and Forecasting Incidence, Intensive Care Unit Admissions, and Projected Mortality Attributable to COVID-19 in Portugal, the UK, Germany, Italy, and France: Predictions for 4 Weeks Ahead",Bioengineering,2021,10.3390/bioengineering8060084,16,Kathleen Carvalho; J. Vicente; M. Jakovljevic; João Paulo Ramos Teixeira
exclude,0.0,"Global GOSAT, OCO-2 and OCO-3 Solar Induced Chlorophyll 1 Fluorescence Datasets 2",,2021,,15,R. Doughty; T. Kurosu; N. Parazoo; P. Köhler; Yujie Wang; 3. Ying; Sun; C. Frankenberg
exclude,0.0,New Methods for Measurements of Photosynthesis from Space,,2013,,15,C. Frankenberg
exclude,0.0,Acoustic Analysis of Chronic Laryngitis - Statistical Analysis of Sustained Speech Parameters,International Conference on Bio-inspired Systems and Signal Processing,2018,10.5220/0006586301680175,15,João Paulo Ramos Teixeira; J. Fernandes; F. Teixeira; P. Fernandes
exclude,0.0,Reply to Magnani et al.: Linking large-scale chlorophyll fluorescence observations with cropland gross primary production,Proceedings of the National Academy of Sciences of the United States of America,2014,10.1073/pnas.1406996111,14,L. Guanter; Yongguang Zhang; M. Jung; J. Joiner; M. Voigt; J. Berry; C. Frankenberg; A. Huete; P. Zarco-Tejada; Jung‐Eun Lee; M. Moran; G. Ponce-Campos; C. Beer; Gustau Camps-Valls; N. Buchmann; D. Gianelle; K. Klumpp; A. Cescatti; J. Baker; T. Griffis
exclude,0.0,"GriddingMachine, a database and software for Earth system modeling at global and regional scales",Scientific Data,2022,10.1038/s41597-022-01346-x,12,Yujie Wang; P. Köhler; R. Braghiere; M. Longo; R. Doughty; A. A. Bloom; C. Frankenberg
exclude,0.0,Verification of a fluid-dynamics solver using correlations with linear stability results,Journal of Computational Physics,2008,10.1016/j.jcp.2008.01.055,11,G. Matheou; C. Pantano; P. Dimotakis
exclude,0.0,Analysis of the relation between GPS tropospheric delay and intense precipitation,Remote Sensing,2013,10.1117/12.2028732,11,P. Benevides; J. Catalão; P. Miranda; M. Chinita
exclude,0.0,Mineral Luminescence Observed From Space,Geophysical Research Letters,2021,10.1029/2021gl095227,10,P. Köhler; W. Fischer; G. Rossman; J. Grotzinger; R. Doughty; Yujie Wang; Yi Yin; C. Frankenberg
exclude,0.0,Determination of Harmonic Parameters in Pathological Voices—Efficient Algorithm,Applied Sciences,2023,10.3390/app13042333,10,J. Fernandes; Diamantino Freitas; A. Júnior; João Paulo Ramos Teixeira
exclude,0.0,Impact of radiation variations on temporal upscaling of instantaneous Solar-Induced Chlorophyll Fluorescence,Agricultural and Forest Meteorology,2022,10.1016/j.agrformet.2022.109197,9,Rui Cheng; P. Köhler; C. Frankenberg
exclude,0.0,Response to Comment on “Contrasting carbon cycle responses of the tropical continents to the 2015–2016 El Niño”,Science,2018,10.1126/science.aat1211,9,Junjie Liu; K. W. Bowman; D. Schimel; N. Parazoo; Zhe Jiang; Meemong Lee; A. Bloom; D. Wunch; C. Frankenberg; Ying Sun; Chris W. O'Dell; Kevin Robert Gurney; D. Menemenlis; M. Gierach; D. Crisp; A. Eldering
exclude,0.0,Prediction of fujisaki model's phrase commands,Interspeech,2003,10.21437/eurospeech.2003-154,9,João Paulo Ramos Teixeira; D. Freitas; H. Fujisaki
exclude,0.0,Modelização paramétrica de sinais para aplicação em sistemas de conversão texto-fala,,1995,,7,João Paulo Ramos Teixeira
exclude,0.0,Correcting Biased Evaporation in CloudSat Warm Rain,IEEE Transactions on Geoscience and Remote Sensing,2017,10.1109/tgrs.2017.2722469,6,P. Kalmus; M. Lebsock
exclude,0.0,Special issue on remote sensing of greenhouse gas emissions,Remote Sensing of Environment,2022,10.1016/j.rse.2022.113069,6,A. Thorpe; P. Dennison; L. Guanter; C. Frankenberg; I. Aben
exclude,0.0,"High Resolution Global Contiguous SIF Estimates from OCO-2 SIF and MODIS, Version 2",,2021,10.3334/ornldaac/1863,6,L. Yu; J. Wen; C. Y. Chang; C. Frankenberg; Y. Sun
exclude,0.0,"L2 Daily Solar-Induced Fluorescence (SIF) from ERS-2 GOME, 1995-2003",,2019,10.3334/ornldaac/1758,6,J. Joiner; Y. Yoshida; P. Koehler; C. Frankenberg; N. Parazoo
exclude,0.0,Capturing complete spatial context in satellite observations of greenhouse gases,Optical Engineering + Applications,2016,10.1117/12.2238766,6,C. Miller; C. Frankenberg; A. Kuhnert; G. Spiers; A. Eldering; M. Rud; T. Pagano; Daniel W. Wilson; C. Brooks; D. Jaffe
exclude,0.0,Global Monitoring of Terrestrial Chlorophyll Fluorescence from Space: Status and Potential for Carbon Cycle Research,,2015,,6,L. Guanter; P. Koehler; S. Walther; Y. Zhang; J. Joiner; C. Frankenberg
exclude,0.0,Status of the CloudSat Mission,,2020,10.1007/978-3-030-24568-9_2,5,M. Lebsock; T. L’Ecuyer; N. Wood; J. Haynes; M. Smalley
exclude,0.0,Downscaled-GOME2-SIF,,2019,10.2905/21935ffc-b797-4bee-94da-8fec85b3f9e1,5,G. Duveiller; F. Filipponi; S. Walther; P. Köhler; C. Frankenberg; L. Guanter; A. Cescatti
exclude,0.0,Acceleration-driven variable-density turbulent flow,,2016,,4,Ilana Gat; G. Matheou; D. Chung; P. Dimotakis
exclude,0.0,Crosscutting Airborne Remote Sensing Technologies for Oil and Gas and Earth Science Applications,,2015,10.4043/25984-ms,4,A. Aubrey; C. Frankenberg; R. Green; M. Eastwood; D. Thompson; A. Thorpe
exclude,0.0,NEW MEASUREMENTS OF CHLOROPHYLL FLUORESCENCE WITH GOME-2 AND COMPARISONS WITH THE SEASONAL CYCLE OF GPP FROM FLUX TOWERS,,2014,,4,J. Joiner; Y. Yoshida; L. Guanter; R. Lindstrot; Max Voigt; M. Jung; A. Vasilkov; E. Middleton; K. Huemmrich; C. Tucker; C. Frankenberg; J. Berry; K. Schaefer; P. Koehler
exclude,0.0,Evaluation of a Segmental Durations Model for TTS,International Conference on Computational Processing of the Portuguese Language,2003,10.1007/3-540-45011-4_6,4,João Paulo Ramos Teixeira; D. Freitas
exclude,0.0,"L2 Solar-Induced Fluorescence (SIF) from SCIAMACHY, 2003-2012",,2021,10.3334/ornldaac/1871,3,J. Joiner; Y. Yoshida; P. Koehler; C. Frankenberg; N. Parazoo
exclude,0.0,Supporting Information for ”Global retrievals of solar induced chlorophyll ﬂuorescence with TROPOMI: ﬁrst results and inter-sensor comparison to OCO-2”,,2018,,3,P. Köhler; C. Frankenberg; T. Magney; L. Guanter; J. Joiner; J. Landgraf
exclude,0.0,PhotoSpec - Ground-based Remote Sensing of Solar-Induced Chlorophyll Fluorescence,,2015,,3,K. Grossmann; C. Frankenberg; U. Seibt; S. Hurlock; A. Pivovaroff; J. Stutz
exclude,0.0,The TROPOSIF global sun-induced fluorescence data set from the Sentinel-5P TROPOMI mission. TROPOSIF_L2B [Data set],,2021,10.5270/esa-s5p_innovation-sif-20180501_20210320-v2.1-202104,2,L. Guanter; C. Bacour; A. Schneider; I. Aben; T. V. Kempen; F. Maignan; C. Retscher; P. Köhler; C. Frankenberg; J. Joiner; Yu Shrike Zhang; Noveltis Troposif Team
exclude,0.0,Moisture availability mediates the relationship between terrestrial gross primary production and solar‐induced fluorescence: Insights from global scale variations,,2020,,2,Anping Chen; J. Mao; D. Ricciuto; J. Xiao; C. Frankenberg; Xing Li; P. Thornton; L. Gu; A. Knapp
exclude,0.0,D-81519 OCO-2 Algorithm Theoretical Basis Document IMAP-DOAS preprocessor,,2014,,2,C. Frankenberg
exclude,0.0,A formação em enfermagem de reabilitação em Portugal entre 1963 e 2005,Revista de Enfermagem Referência,2021,10.12707/rv20054,2,Nuno Correia; João Paulo Ramos Teixeira; Rafael Bernardes; P. Queirós
exclude,0.0,Alzheimer's electroencephalogram event scalp localization,Systems,2015,10.1109/nds.2015.7332640,2,P. Rodrigues; D. Freitas; João Paulo Ramos Teixeira
exclude,0.0,Evaluation of EEG spectral features in alzheimer disease discrimination,European Signal Processing Conference,2013,10.5281/zenodo.43596,2,P. Rodrigues; Bruno C. Bispo; D. Freitas; João Paulo Ramos Teixeira; A. Carreres
exclude,0.0,On the Use of Prosodic Labelling in Corpus-Based Linguistic Studies of Spontaneous Speech,"International Conference on Text, Speech and Dialogue",2003,10.1007/978-3-540-39398-6_55,2,D. Braga; D. Freitas; João Paulo Ramos Teixeira; Aldina Marques
exclude,0.0,FMCW radars at 95 and 183 GHz for planetary and earth science remote sensing,Global Symposium on Millimeter-Waves,2016,10.1109/gsmm.2016.7500330,1,K. Cooper; S. Durden; M. Choukroun; M. Lebsock; J. Siles; R. Monje; Choonsup Lee
exclude,0.0,Algae Blooms on the Greenland Ice Sheet Detected Through Solar-Induced Fluorescence,IEEE Transactions on Geoscience and Remote Sensing,2023,10.1109/tgrs.2023.3305194,1,C. Gerlein‐Safdi; P. Köhler; Shujie Wang; M. Flanner; G. Keppel‐Aleks; C. Frankenberg
exclude,0.0,FERTILIZATION EFFECTS ON VEGETATION PHOTOSYNTHESIS”,,2021,,1,C. Frankenberg; Yi Yin; B. Byrne; Liyin He; P. Gentine
exclude,0.0,"High Resolution Land Cover-Specific Solar-Induced Fluorescence, Midwestern USA, 2018",,2021,10.3334/ornldaac/1813,1,C. Wang; K. Guan; B. Peng; C. Jiang; J. Peng; G. Wu; C. Frankenberg; P. Koehler; X. Yang; Y. Cai; Y. Huang
exclude,0.0,Thermal fertilization of the high-latitude northern forests,,2020,10.1002/essoar.10503282.1,1,Junjie Liu; P. Wennberg; N. Parazoo; Yi Yin; C. Frankenberg
exclude,0.0,HIPPO model-satellite comparison,,2016,,1,C. Frankenberg; S. Kulawik; S. Wofsy; F. Chevallier; B. Daube; E. Kort; C. O’Dell; E. Olsen; G. Osterman
exclude,0.0,Overview of Global Monitoring of Terrestrial Chlorophyll Fluorescence from Space,,2016,,1,L. Guanter; Yongguang Zhang; P. Köhler; S. Walther; C. Frankenberg; J. Joiner
exclude,0.0,The GHG-CCI project of ESA's climate change initiative: Data products and application,,2016,,1,M. Buchwitz; M. Reuter; O. Schneising; H. Boesch; I. Aben; M. Alexe; P. Bergamaschi; H. Bovensmann; D. Brunner; B. Buchmann; J. Burrows; A. Butz; F. Chevallier; C. Crevoisier; M. Mazière; E. D. Wachter; R. Detmers; B. Dils; Liang Feng; C. Frankenberg; O. Hasekamp; W. Hewson; J. Heymann; S. Houweling; T. Kaminski; A. Laeng; T. V. Leeuwen; G. Lichtenberg; J. Marshall; S. Noel; J. Notholt; P. Palmer; R. Parker; A. Sundström; M. Scholze; G. Stiller; T. Warneke; C. Zehner
exclude,0.0,THE GREENHOUSE GAS PROJECT OF ESA’S CLIMATE CHANGE INITIATIVE (GHG-CCI): PHASE 2 ACHIEVEMENTS AND FUTURE PLANS,,2015,,1,M. Buchwitz; M. Reuter; O. Schneising; H. Boesch; I. Aben; M. Alexe; R. Armante; P. Bergamaschi; H. Bovensmann; D. Brunner; B. Buchmann; J. Burrows; A. Butz; F. Chevallier; A. Chédin; C. Crevoisier; M. Mazière; E. D. Wachter; R. Detmers; B. Dils; C. Frankenberg; S. Gonzi; P. Hahne; O. Hasekamp; W. Hewson; J. Heymann; S. Houweling; M. Hilker; T. Kaminski; G. Kuhlmann; A. Laeng; G. Lichtenberg; J. Marshall; S. Noël; J. Notholt; P. Palmer; R. Parker; M. Scholze; G. Stiller; T. Warneke; C. Zehner
exclude,0.0,OPTIMAL ESTIMATES OF GLOBAL TERRESTRIAL GROSS PRIMARY PRODUCTION FROM SATELLITE FLUORESCENCE AND DGVMS,,2014,,1,N. Parazoo; K. Bowman; J. Fisher; C. Frankenberg; Dylan B. A. Jones; A. Cescatti; Ó. Pérez-Priego; G. Wohlfahrt; Leonardo Montagnani
exclude,0.0,Calculations for chlorophyll fluorescence incorporated into the Community Land Model,,2014,,1,Jung‐Eun Lee; J. Berry; C. Tol; L. Guanter; A. Damm; I. Baker; C. Frankenberg
exclude,0.0,Smart Data Driven System for Pathological Voices Classification,OL2A,2022,10.1007/978-3-031-23236-7_29,1,J. Fernandes; Arnaldo Candido; Diamantino Freitas; João Paulo Ramos Teixeira
exclude,0.0,"Supporting material for ""Reappraisal of the effective radiative forcing of ozone-depleting substances""",,2020,10.5281/zenodo.3923155,1,Olaf Morgenstern; F. O’Connor; B. Johnson; G. Zeng; J. Mulcahy; Jonny H. T. Williams; João Paulo Ramos Teixeira; M. Michou; P. Nabat; L. Horowitz; V. Naik; L. T. Sentman; M. Deushi; S. Bauer; K. Tsigaridis; D. Shindell; D. Kinnison
exclude,0.0,Evaluation of a system for F0 contour prediction for european Portuguese,Interspeech,2005,10.21437/interspeech.2005-564,1,João Paulo Ramos Teixeira; D. Freitas; H. Fujisaki
exclude,0.0,A Project of Speech Input and Output in an E-commerce Application,PorTAL,2002,10.1007/3-540-45433-0_22,1,D. Freitas; António Moura; D. Braga; Hélder Ferreira; João Paulo Ramos Teixeira; M. Barros; Paulo Gouveia; V. Latsch
exclude,0.0,Variable length coding of transformed LSF coefficients,EUROSPEECH,1999,10.21437/eurospeech.1999-375,1,João Paulo Ramos Teixeira; Elisabete Rosa Paulo; D. Freitas; M. Pinto
exclude,0.0,Comment on gmd-2022-162 Anonymous Referee,,2022,,0,M. Chinita; Mikael Witte; M. Kurowski; J. Teixeira; K. Suselj; G. Matheou
exclude,0.0,WindBots: A Concept for Persistent In Situ Science Explorers for Gas Giants,,2018,10.1007/978-3-319-73845-1_12,0,A. Stoica; V. Adumitroaie; M. Quadrelli; G. Matheou; M. Witek; Marco Cipolato; Marco Dolci; J. Roggeveen; K. Petersen; K. Andreyeva; Hunter Hall; Benjamin Donitz; Leon Kim
exclude,0.0,"on Stratified Flows , 1 ( 1 )",,2017,,0,Ilana Gat; G. Matheou; D. Chung; P. Dimotakis
exclude,0.0,WindBots: Robotic In-Situ Science Explorers for Jupiter,,2016,,0,A. Stoica; V. Adumitroaie; M. Quadrelli; G. Matheou; M. Witek; Marco Dolci; J. Roggeveen; K. Andreyeva; K. Petersen; Marco Cipolato; W. Engblom; A. Ingersoll; P. Marcus
exclude,0.0,A buoyancy-adjusted extension of the stretched-vortex subgrid-scale model,,2010,,0,D. Chung; G. Matheou
exclude,0.0,Fluid dynamics code verification based on linear stability analysis,,2005,,0,G. Matheou; C. Pantano; P. Dimotakis
exclude,0.0,G-Band Radar Demonstration for Microphysics Field Campaign Report,,2025,10.2172/3018525,0,M. Lebsock; R. Rodriguez-Monje; K. Cooper
exclude,0.0,Reply on RC2,,2021,10.5194/amt-2021-111-ac2,0,M. Lebsock
exclude,0.0,Reply on RC1,,2021,10.5194/amt-2021-111-ac1,0,M. Lebsock
exclude,0.0,Validation of the Vapor In-cloud Profiling Radar,,2020,,0,M. Lebsock
exclude,0.0,referee comment,,2020,10.5194/amt-2020-80-rc2,0,M. Lebsock
exclude,0.0,formal review,,2018,10.5194/acp-2018-697-rc1,0,M. Lebsock
exclude,0.0,Response to reviewers Response to Reviewer # 1,,2018,,0,M. Lebsock
exclude,0.0,Dynamically driven super C-C intensification of the tropical hydrological cycle,,2017,,0,M. Hakuba; G. Stephens; B. Kahn; Q. Yue; M. Lebsock; S. Hristova-Veleva; A. Rapp; C. Stubenrauch
exclude,0.0,A MAGIC error budget of CloudSat warm marine rain,,2016,,0,P. Kalmus; M. Lebsock
exclude,0.0,Using CloudSat and the A-Train for Model Evaluation,,2013,,0,M. Lebsock; Kenta Suzuki; G. Stephens
